function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	0.37	0.0	0.0	0.0	0.0	2.56	0.98	0.0	0.0	0.0
DEOXYRIBOSE-P-ALD-RXN	1685.78	4342.410000000002	7442.44	391.14	1822.05	8987.470000000001	5881.1799999999985	34177.070000000014	42900.8	2917.12
DEPHOSPHOCOAKIN-RXN	1620.71	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3006.12	34187.05	21463.98	2915.91
DETHIOBIOTIN-SYN-RXN	4.1	4337.67	0.26	360.25	352.26	20.9	97.95	2.64	15.989999999999998	334.08
DGDPKIN-RXN	2.62	4.82	21.230000000000004	34.03	2.21	23.090000000000003	10.05	14.23	19.74	4.1
DGTPTRIPHYDRO-RXN	128.98	4342.660000000002	38.92	450.47	1825.47	5790.66	5403.3600000000015	20.31	42902.249999999985	358.53
DHBAMPLIG-RXN	0.37	0.0	0.0	0.0	0.0	0.42	0.98	0.0	0.0	0.0
DHBDEHYD-RXN	0.37	0.0	0.0	0.0	0.0	1.42	0.98	1.09	14.54	0.0
DHHB-METHYLTRANSFER-RXN	3.48	0.0	0.0	0.0	0.0	1.28	95.5	0.0	0.0	0.0
DHSHIKIMATE-DEHYDRO-RXN	0.37	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.09	14.54	0.0
DIACYLGLYKIN-RXN	1542.64	4345.970000000001	7460.69	419.31	1090.4	8972.900000000001	2910.62	34184.67000000001	21448.239999999994	2914.33
DIAMACTRANS-RXN	27.28	4337.67	0.26	360.25	353.33	5777.54	99.91	2.55	1.45	334.08
DIAMINOPIMDECARB-RXN	1639.96	4345.970000000001	33.1	422.24	1089.4	8996.78	3489.01	34187.05	21464.98	2915.91
DIAMINOPIMELATE-DEHYDROGENASE-RXN	78.32	4338.17	13.16	391.35	354.47	19.49	588.9300000000002	2.12	2.12	339.52
DIAMINOPIMEPIM-RXN	1644.38	4341.8600000000015	30.270000000000003	422.24	355.54	8991.7	700.3800000000001	34184.33	22.93	2910.36
DIENOYLCOAREDUCT-RXN	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.09	14.54	0.0
DIHYDLIPACETRANS-RXN	7.7	0.0	0.0	0.0	0.0	1.7	192.96	0.0	0.0	0.0
DIHYDRODIPICSYN-RXN	1775.39	4347.230000000001	36.79	422.24	1823.26	8998.02	6565.12	34189.60000000001	42906.889999999985	2922.8
DIHYDROFOLATEREDUCT-RXN	1617.18	4345.470000000001	7449.080000000001	363.12	1088.1899999999996	8987.970000000001	2994.17	34185.8	21462.22	2907.5199999999995
DIHYDROFOLATESYNTH-RXN	1698.78	4351.670000000001	7462.97	422.24	1090.4	8994.220000000001	3101.62	34187.390000000014	21465.259999999995	2917.97
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	22.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIHYDROOROT-RXN	1621.0800000000004	4344.500000000001	7453.210000000001	422.24	1090.4	8995.5	3007.1	34176.62	21463.88	2915.91
DIHYDROOROTATE-DEHYDROGENASE-RXN	0.0	1.47	8.48	0.0	0.0	2.7	0.0	11.52	15.64	0.0
DIHYDROPYRIMIDINASE-RXN	29.4	0.0	0.0	0.0	1.07	5758.92	191.0	1.0	1.0	0.0
DIHYDROXYISOVALDEHYDRAT-RXN	123.91	4340.9000000000015	24.33	419.37	1089.4	5790.25	2994.03	17.19	21460.67	349.36
DIHYDROXYMETVALDEHYDRAT-RXN	123.91	4340.9000000000015	24.33	419.37	1089.4	5790.25	2994.03	17.19	21460.67	349.36
DIMESULFREDUCT-RXN	2.25	5.91	61.85	93.3	6.63	3.93	27.21	33.68	7.4	11.58
DIMETHUROPORDEHYDROG-RXN	81.06	0.0	1.71	0.0	1.07	5761.52	580.35	1.6800000000000002	2.09	1.58
DIMETHYLARGININASE-RXN	2.25	0.5	12.61	31.1	2.21	2.19	9.07	1.25	2.76	3.86
DIOHBUTANONEPSYN-RXN	23.35	4344.84	10.02	360.25	353.33	5780.66	580.84	14.409999999999998	17.37	336.14
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	0.0	2.85	7428.73	0.0	1.0	0.0	0.0	0.17	0.14	0.24
DISULISOM-RXN	0.0	5.88	33.92	0.0	0.0	0.0	0.0	41.72	4.4	0.0
DLACTDEHYDROGNAD-RXN	114.16	6.96	7431.85	2.93	735.9300000000002	5778.74	2496.74	4.5	21441.3	7.369999999999999
DMBPPRIBOSYLTRANS-RXN	46.45	0.0	1.0	28.02	1.07	5765.26	581.27	2.09	15.54	6.11
DMK-RXN	3.24	4342.490000000002	7450.080000000001	391.35	355.47	22.230000000000004	12.5	14.489999999999998	19.99	338.18
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN	279.75999999999993	4340.14	36.54	450.47	356.68	31.180000000000003	2337.03	14.21	21.43	352.65
DNA-DIRECTED-DNA-POLYMERASE-RXN	16183.1	39116.16000000002	74599.21999999999	3833.9800000000014	9081.809999999998	89935.87	25248.18	341864.40000000014	171764.92	28810.3
DNA-DIRECTED-RNA-POLYMERASE-RXN	6482.960000000001	13046.21	29846.500000000004	1334.5700000000004	4009.340000000001	35995.5	12023.99	136749.23	85860.86999999997	11329.56
DNA-LIGASE-ATP-RXN	10.44	0.0	0.0	0.0	0.0	5.12	1252.28	0.0	0.0	0.0
DNA-LIGASE-NAD+-RXN	1643.44	4345.970000000001	7461.69	422.24	1090.4	8995.500000000002	3101.62	34187.05	21464.98	2915.91
DSERDEAM-RXN	0.37	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
DTDPDEHYDRHAMEPIM-RXN	80.94	4340.4000000000015	7441.02	363.18000000000006	1088.1899999999996	5801.38	2499.19	17.91	21460.2	340.97
DTDPDEHYRHAMREDUCT-RXN	1646.63	4341.8600000000015	7459.5700000000015	425.17	356.54	9011.22	700.3800000000001	34186.3	25.22	2910.36
DTDPGLUCDEHYDRAT-RXN	1620.71	4343.120000000001	7461.55	422.24	1090.4	8994.220000000001	3489.01	34186.880000000005	21463.84	2915.67
DTDPGLUCOSEPP-RXN	1620.71	4343.120000000001	7461.55	425.17	1090.4	9012.84	3006.12	34188.17000000001	21465.04	2915.67
DTDPKIN-RXN	2.62	4.82	21.230000000000004	34.03	2.21	23.090000000000003	10.05	14.23	19.74	4.1
DTMPKI-RXN	1542.39	8.3	7460.43	61.99	738.1400000000001	8975.6	3392.04	34185.5	21463.529999999995	2580.25
DUDPKIN-RXN	2.62	4.82	21.230000000000004	34.03	2.21	23.090000000000003	10.05	14.23	19.74	4.1
DURIDKI-RXN	1539.11	4345.59	7437.76	363.12	354.33	8985.35	14.54	34172.58	6.9	2900.87
DUTP-PYROP-RXN	1620.34	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3005.14	34187.05	21464.98	2915.91
DXPREDISOM-RXN	1621.0800000000004	4343.120000000001	32.96	422.24	1089.4	8994.220000000001	3007.1	34186.880000000005	21464.84	2915.67
DXS-RXN	1620.71	4344.8	7476.530000000002	425.17	357.61	14770.56	604.8800000000001	34208.16	28.42	2910.36
ENOYL-ACP-REDUCT-NADH-RXN	1620.71	4347.440000000001	41.58000000000001	425.17	1089.4	9012.7	3006.12	34197.68	21452.74	2915.91
ENOYL-ACP-REDUCT-NADPH-RXN	0.62	4340.6100000000015	17.220000000000002	360.25	352.26	19.9	2.45	22.41	3.65	334.08
ENOYL-COA-HYDRAT-RXN	69.91999999999999	0.0	0.0	0.0	1.07	5768.54	478.48	4.2700000000000005	45.62	0.0
ENTDB-RXN	1544.59	5.45	7460.29	33.97	738.1400000000001	8970.54	3001.77	34184.240000000005	21447.849999999995	2575.48
ERYTHRON4PDEHYDROG-RXN	0.25	4337.67	0.26	360.25	352.26	18.62	1.47	1.55	1.45	334.08
ETHAMLY-RXN	6.96	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0
EXOPOLYPHOSPHATASE-RXN	62.03	4347.1	37.22000000000001	450.47	1092.68	11548.44	3003.0999999999995	21.96	21491.79	353.7
F16ALDOLASE-RXN	1902.39	4345.64	7467.51	425.17	2558.120000000001	9015.240000000002	8673.49	34191.91	64345.67999999999	2929.45
F16BDEPHOS-RXN	1623.28	4343.120000000001	32.96	394.22	1088.33	3231.24	2616.83	34185.880000000005	21463.84	2911.14
FADSYN-RXN	1620.71	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3006.12	34187.05	21464.98	2915.91
FARNESYLTRANSTRANSFERASE-RXN	1620.71	4344.500000000001	7453.210000000001	422.24	1090.4	8992.94	3006.12	34176.62	21463.88	2915.91
FERREDOXIN--NAD+-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0
FERREDOXIN--NITRITE-REDUCTASE-RXN	23.1	0.0	0.0	0.0	1.07	5758.92	96.48	1.0	0.0	0.0
FGAMSYN-RXN	1621.45	4351.670000000001	33.38	422.24	1089.4	8999.62	3008.08	34189.570000000014	21494.339999999997	2916.39
FLAVONADPREDUCT-RXN	1620.34	4342.620000000001	21.06	388.21	1087.1899999999996	8974.73	2996.07	34185.020000000004	21462.97	2911.81
FMNREDUCT-RXN	55.88	4340.52	0.4	357.32000000000005	352.26	0.0	96.97	0.4300000000000001	0.39	334.32
FOLYLPOLYGLUTAMATESYNTH-RXN	1698.78	4351.670000000001	7462.97	422.24	1090.4	8994.220000000001	3101.62	34187.390000000014	21465.259999999995	2917.97
FORMAMIDASE-RXN	0.37	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
FORMATE-DEHYDROGENASE-NADP+-RXN	0.0	1.47	8.48	0.0	0.0	0.0	0.0	10.43	1.1	0.0
FORMATETHFLIG-RXN	1620.71	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3006.12	34187.05	21464.98	2915.91
FORMIMINOGLUTAMASE-RXN	0.37	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
FORMYLTHFDEFORMYL-RXN	0.25	4337.67	0.26	360.25	352.26	18.62	1.47	1.55	1.45	334.08
FORMYLTHFGLUSYNTH-RXN	1698.78	4351.670000000001	7462.97	422.24	1090.4	8994.220000000001	3101.62	34187.390000000014	21465.259999999995	2917.97
FPPSYN-RXN	1620.71	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3006.12	34187.05	21464.98	2915.91
FRUCTOKINASE-RXN	1640.7800000000002	8684.520000000002	7441.0	751.3900000000001	1442.59	20530.050000000007	2997.54	34177.999999999985	21448.17	3246.370000000001
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	0.0	2.85	7428.73	0.0	1.0	1.28	0.0	0.17	1.14	0.24
FUCISOM-RXN	22.44	0.0	0.0	2.93	0.0	18.62	0.0	1.29	1.2	0.0
FUCPALDOL-RXN	166.0	2.73	11.46	28.02	733.86	1.2	2887.99	12.3	21441.92	11.42
FUCULOKIN-RXN	44.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUMARYLACETOACETASE-RXN	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0
FUMHYDR-RXN	3241.17	4353.1	7509.370000000001	484.23	1093.68	17967.2	3609.529999999999	68390.28	21475.210000000006	5492.190000000001
GABATRANSAM-RXN	0.37	0.0	0.0	0.0	1.07	5758.92	0.98	1.0	0.0	0.0
GALACTOACETYLTRAN-RXN	74.96	0.0	1.0	0.0	0.0	4.06	0.98	0.0	0.0	1.58
GALACTODEHYDROG-RXN	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0
GALACTOKIN-RXN	1616.8100000000004	4344.500000000001	7452.500000000001	394.22	1090.4	8991.62	3002.26	34175.94	21460.79	2911.38
GALACTURIDYLYLTRANS-RXN	1620.04	6.83	7452.240000000002	33.97	738.1400000000001	8973.58	3096.29	34175.48	21473.88	2577.3
GALACTUROISOM-RXN	19.5	4340.52	1.4	360.25	352.26	23.96	484.36	1.72	1.59	335.9
GALPMUT-RXN	80.32	6.08	24.21	31.1	736.07	4.8100000000000005	2505.81	14.81	21458.36	10.99
GAMMA-GLUTAMYLTRANSFERASE-RXN	20.88	1.47	8.48	0.0	0.0	2.56	573.0	10.43	1.1	0.0
GAPOXNPHOSPHN-RXN	1621.0800000000004	4345.970000000001	7461.69	422.24	1090.4	8995.64	3007.1	34188.14	21480.52	2915.91
GART-RXN	1620.96	8683.640000000001	33.36	782.49	1441.66	9013.84	3007.59	34189.689999999995	21480.97	3249.99
GCVP-RXN	8.2	8675.34	0.52	717.57	704.52	22.6	195.9	2.9	16.24	668.16
GCVT-RXN	0.62	4338.93	2.24	360.25	1086.12	22.520000000000003	2403.69	4.51	21455.81	339.39
GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN	3.48	0.0	0.0	0.0	0.0	0.0	95.5	0.0	0.0	0.0
GDPKIN-RXN	2.62	4.82	21.230000000000004	34.03	2.21	23.090000000000003	10.05	14.23	19.74	4.1
GDPMANDEHYDRA-RXN	33.15	4337.67	0.26	360.25	352.26	19.9	484.36	1.55	1.45	334.08
GDPPYPHOSKIN-RXN	3360.2700000000004	8690.680000000002	14923.4	816.46	1446.9400000000005	17979.2	3704.6	68371.14	21474.6	5825.1399999999985
GDPREDUCT-RXN	3131.09	4350.75	7463.35	394.0100000000001	355.4	17959.980000000003	704.38	68367.4	56.89	5471.71
GKI-RXN	22.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCNACPTRANS-RXN	1.65	1.76	7442.47	59.12000000000001	737.07	7.13	2897.06	3.53	21456.03	13.7
GLU6PDEHYDROG-RXN	26.54	4340.52	7428.990000000002	360.25	353.26	22.6	97.95	2.81	16.13	334.32
GLUC1PADENYLTRANS-RXN	3319.8	12.66	23.500000000000004	61.78	1469.86	17943.7	5991.16	68346.55	42904.8	5155.94
GLUC1PURIDYLTRANS-RXN	1542.76	8.3	7460.43	61.99	740.2800000000002	20493.44	2910.13	34187.5	21462.529999999995	2580.25
GLUCISOM-RXN	22.44	2.85	0.14	2.93	0.0	19.9	482.89	1.46	1.34	0.24
GLUCOKIN-RXN	1643.4	8682.930000000002	7443.550000000001	751.3900000000001	2176.45	20530.590000000004	5399.759999999998	34181.47	42904.48	3251.44
GLUCONATE-5-DEHYDROGENASE-RXN	41.94	4338.93	3.24	360.25	1086.12	23.88	2885.5999999999995	3.42	21442.27	340.97
GLUCONOKIN-RXN	4.22	5.7	7428.87	0.0	1.0	2.28	97.46	1.4300000000000002	14.82	0.48
GLUCONOLACT-RXN	0.0	0.0	0.0	0.0	0.0	2.56	0.0	0.0	0.0	0.0
GLUCOSAMINE-6-P-DEAMIN-RXN	1678.5	8682.170000000002	7454.47	757.4000000000002	1442.66	9028.76	2617.32	34178.369999999995	21450.989999999994	3247.04
GLUCOSE-1-DEHYDROGENASE-RXN	2.62	2.85	0.85	0.0	0.0	3.88	0.98	0.8500000000000001	2.23	0.24
GLUCOSYLCERAMIDASE-RXN	0.25	4337.67	0.26	363.18000000000006	352.26	37.24	1.47	2.84	2.65	334.08
GLUCUROISOM-RXN	19.5	4340.52	1.4	360.25	352.26	23.96	484.36	1.72	1.59	335.9
GLURS-RXN	84.1	4342.660000000002	38.92	450.47	1825.47	5793.78	5403.3600000000015	21.4	42918.789999999986	358.53
GLUTACONATE-COA-TRANSFERASE-RXN	6.96	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	3.48	0.0	0.0	0.0	0.0	0.0	95.5	0.0	1.0	0.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	44.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTAMATE-DEHYDROGENASE-RXN	0.37	0.0	0.0	0.0	0.0	1.7	0.98	0.0	0.0	0.0
GLUTAMATE-FORMIMINOTRANSFERASE-RXN	10.44	1.47	8.48	2.93	0.0	18.62	286.5	11.72	2.3	0.0
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	81.97	6.08	24.21	59.12000000000001	737.1400000000001	5768.65	2992.56	15.81	21459.36	15.52
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	74.59	0.0	1.0	0.0	1.07	5758.92	482.89	1.0	0.0	1.58
GLUTAMATE-SYNTHASE-NADH-RXN	1695.8	13019.430000000002	31.06	1111.64	1793.85	20550.29	3482.88	34202.93	21482.71	3581.55
GLUTAMATESYN-RXN	1695.8	13019.430000000002	31.06	1111.64	1793.85	20550.29	3482.88	34202.93	21482.71	3581.55
GLUTAMIN-RXN	7.95	4337.67	7428.85	360.25	354.33	5777.96	194.43	2.55	1.45	334.08
GLUTAMINE--TRNA-LIGASE-RXN	1618.09	4341.3600000000015	18.37	391.14	353.33	8988.130000000001	594.83	34182.67000000001	7.7200000000000015	2906.5
GLUTAMINESYN-RXN	1784.1099999999994	8685.400000000001	7478.540000000001	844.5400000000002	2180.87	20562.230000000003	6673.06	34196.1	42925.749999999985	3266.8499999999995
GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	45.25	0.0	7428.59	0.0	1.0	3.7	0.98	2.18	29.08	0.0
GLUTARYL-COA-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	2.28	0.0	1.09	14.54	0.0
GLUTATHIONE-PEROXIDASE-RXN	1563.55	6.33	11.46	5.800000000000002	733.86	3228.950000000001	2897.2	34173.700000000004	21447.42	2571.86
GLUTATHIONE-REDUCT-NADPH-RXN	0.0	11.4	7429.1500000000015	0.0	1.0	1.28	0.0	0.68	0.56	0.96
GLUTATHIONE-SYN-RXN	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0
GLUTCYSLIG-RXN	1540.74	5.57	21.380000000000006	33.97	3.28	8968.92	21.16	34172.11	7.0699999999999985	2570.41
GLUTDECARBOX-RXN	24.94	4337.67	0.97	360.25	352.26	19.94	1.47	2.2300000000000004	3.54	334.08
GLUTDEHYD-RXN	89.06	8677.1	16.11	779.6200000000001	1441.66	5804.61	3185.52	8.31	21461.02	683.44
GLUTKIN-RXN	82.22	4340.9000000000015	24.33	419.37	1089.4	5787.27	2994.03	17.19	21460.67	349.36
GLUTRACE-RXN	1621.0800000000004	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3007.1	34187.05	21464.98	2915.91
GLUTRNAREDUCT-RXN	54.77	1.97	22.090000000000003	31.1	3.28	5762.53	492.94	13.77	18.4	5.44
GLUTSEMIALDEHYDROG-RXN	82.22	4340.9000000000015	24.33	419.37	1089.4	5787.27	2994.03	17.19	21460.67	349.36
GLY3KIN-RXN	1617.18	4344.000000000001	7440.6	363.12	1088.1899999999996	8985.27	2994.17	34174.28000000001	21445.58	2907.5199999999995
GLYC3PDEHYDROGBIOSYN-RXN	1620.71	4344.500000000001	7453.210000000001	422.24	1090.4	8994.220000000001	3006.12	34176.62	21463.88	2915.91
GLYCDEH-RXN	48.36	2.85	1.14	0.0	2.14	11517.84	95.5	2.17	0.14	1.82
GLYCERATE-DEHYDROGENASE-RXN	114.73	4337.67	1.97	388.27	353.33	5778.86	869.24	3.2300000000000004	4.54	340.19
GLYCEROL-DEHYDRATASE-RXN	44.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCEROL-KIN-RXN	1642.9	11.15	32.980000000000004	61.99	737.1400000000001	8975.6	3004.65	34185.67	21463.669999999995	2582.07
GLYCERONE-KINASE-RXN	52.58000000000001	0.0	0.0	0.0	0.0	0.0	192.96	0.0	0.0	0.0
GLYCINE--TRNA-LIGASE-RXN	1622.96	4352.05	14913.490000000002	453.34	1827.47	8998.89	5416.43	34200.770000000004	42908.79999999999	2925.32
GLYCINE-AMIDINOTRANSFERASE-RXN	2.25	1.0	24.51	62.2	4.42	3.06	18.14	1.82	3.43	7.72
GLYCOGEN-BRANCH-RXN	1654.84	4344.000000000001	13.010000000000002	391.14	1088.26	14750.53	3092.55	34176.37	21461.12	2913.63
GLYCOGENSYN-RXN	1618.46	4344.000000000001	12.010000000000002	391.14	1088.26	14750.53	3479.94	34176.37	21461.12	2912.05
GLYCOLALDREDUCT-RXN	41.69	1.26	2.98	2.93	733.86	19.82	2401.24	3.16	21441.02	6.89
GLYCOLATE-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0
GLYCOPHOSPHORYL-RXN	1693.05	4345.260000000001	14.99	391.14	1822.12	14751.73	5398.29	34178.240000000005	42900.94	2918.94
GLYCPDIESTER-RXN	1589.49	8680.410000000002	7438.880000000001	723.3700000000001	707.66	14766.59	210.93	34177.14	36.29	3236.29
GLYMALTOPHOSPHORYL-RXN	1693.05	4345.260000000001	14.99	391.14	1822.12	14751.73	5398.29	34178.240000000005	42900.94	2918.94
GLYOHMETRANS-RXN	1650.13	4344.710000000001	7459.710000000001	422.24	356.54	8993.02	509.38	34185.18	25.16	2910.6
GLYOXI-RXN	1611.98	8681.670000000002	12.98	748.46	1439.45	8991.93	3485.33	34175.22	21448.92	3246.13
GLYOXII-RXN	0.37	0.0	0.0	0.0	0.0	1.28	0.98	0.0	0.0	0.0
GLYRIBONUCSYN-RXN	1620.71	4345.970000000001	33.1	422.24	1089.4	8995.92	3006.12	34187.05	21464.98	2915.91
GMP-REDUCT-RXN	0.37	4.32	7437.210000000001	0.0	1.0	0.0	0.98	10.6	1.2400000000000002	0.24
GMP-SYN-GLUT-RXN	1648.88	4346.470000000001	7474.300000000001	453.34	1092.61	8998.69	3110.69	34189.39	21482.28	2919.7699999999995
GPH-RXN	1824.66	8686.460000000001	62.64	810.5100000000001	2178.73	26294.72	5701.15	34223.5	42895.87	3262.75
GPPSYN-RXN	1620.71	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3006.12	34187.05	21464.98	2915.91
GSAAMINOTRANS-RXN	59.9	1.47	10.19	28.02	1.07	5765.72	583.23	13.2	17.729999999999997	6.11
GSADENYLATION-RXN	0.0	1.47	8.48	0.0	0.0	2.7	0.0	11.52	15.64	0.0
GSHTRAN-RXN	0.0	0.0	0.0	0.0	0.0	11.52	0.0	0.0	0.0	0.0
GST-RXN	0.0	0.0	0.0	0.0	0.0	11.52	0.0	0.0	0.0	0.0
GTP-CYCLOHYDRO-I-RXN	77.46	4343.750000000001	24.47	391.35	1089.4	5783.63	2895.65	17.360000000000007	21459.81	345.07
GTP-CYCLOHYDRO-II-RXN	23.72	4343.37	1.54	360.25	353.33	5781.940000000001	581.82	3.98	16.27	336.14
GTPPYPHOSKIN-RXN	3360.2700000000004	8690.680000000002	14923.4	816.46	1446.9400000000005	17979.2	3704.6	68371.14	21474.6	5825.1399999999985
GUANIDINOBUTANAMIDE-NH3-RXN	9.09	6.79	42.32000000000001	62.2	4.42	7.939999999999999	116.58	24.62	22.4	7.96
GUANINE-DEAMINASE-RXN	22.44	0.0	0.0	0.0	1.07	5758.92	0.0	1.0	1.0	0.0
GUANPRIBOSYLTRAN-RXN	1621.0800000000004	4347.35	14881.94	422.24	1092.47	14751.86	3007.1	34177.79	21464.02	2916.15
GUANYL-KIN-RXN	1620.71	4348.8200000000015	14890.42	422.24	1092.47	14753.14	3006.12	34188.22	21465.119999999995	2916.15
H2NEOPTERINALDOL-RXN	75.21	4341.990000000002	9.88	360.25	353.33	5781.52	968.23	14.239999999999998	17.23	335.9
H2PTERIDINEPYROPHOSPHOKIN-RXN	75.46	8679.660000000002	10.14	720.5	705.59	5798.86	969.7	15.79	18.68	669.98
H2PTEROATESYNTH-RXN	77.46	4345.34	22.630000000000006	391.35	355.54	5782.43	494.41	15.659999999999998	20.130000000000006	340.0
HEMN-RXN	3242.4	4351.22	76.51	456.06	1090.47	17982.35	4178.85	68400.57999999999	21475.61	5488.090000000001
HEXOKINASE-RXN	0.0	0.0	0.0	2.93	0.0	18.62	482.89	1.29	1.2	0.0
HIPPURATE-HYDROLASE-RXN	1538.49	9.36	44.53	2.87	733.86	3211.01	2413.33	34215.460000000014	21477.47	2571.62
HISTAMINOTRANS-RXN	82.59	4343.84	41.29	419.37	1089.4	5788.690000000001	2995.01	39.13999999999999	21477.41	349.36
HISTCYCLOHYD-RXN	80.99	4341.4000000000015	36.94000000000001	450.47	1091.61	5789.46	2907.5999999999995	18.44	21463.43	353.22
HISTIDINE--TRNA-LIGASE-RXN	1643.5200000000002	4345.970000000001	7461.69	422.24	1090.4	8994.220000000001	3007.1	34187.05	21464.98	2915.91
HISTIDINE-AMMONIA-LYASE-RXN	21.25	4.41	25.44	2.93	0.0	18.62	573.98	32.58	4.5	0.0
HISTIDPHOS-RXN	1643.4	8679.320000000003	24.74	785.4200000000002	1442.7300000000002	14789.1	3007.59	34180.29	21466.39	3249.7500000000005
HISTONE-ACETYLTRANSFERASE-RXN	2.25	1.76	14.59	31.1	736.07	3.39	2410.31	3.12	21442.58	9.17
HISTPRATPHYD-RXN	80.99	4342.660000000002	38.92	450.47	1825.47	5789.66	5308.84	19.22	42888.709999999985	358.53
HOLO-ACP-SYNTH-RXN	1544.59	5.45	7460.29	33.97	738.1400000000001	8970.54	3001.77	34184.240000000005	21447.849999999995	2575.48
HOMOCITRATE-SYNTHASE-RXN	0.0	0.0	0.0	0.0	1.07	5758.92	965.78	1.0	0.0	0.0
HOMOCYSMET-RXN	0.37	1.26	1.98	0.0	733.86	3.9	2402.22	2.96	21454.36	5.31
HOMOCYSMETB12-RXN	127.1	4338.67	25.770000000000003	450.47	357.75	5787.22	1084.7500000000002	4.37	4.88	347.91
HOMOCYSTEINE-DESULFHYDRASE-RXN	0.37	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
HOMOGENTISATE-12-DIOXYGENASE-RXN	0.37	0.0	0.0	0.0	0.0	1.28	0.98	0.0	0.0	0.0
HOMOSERDEAM-RXN	22.81	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0
HOMOSERDEHYDROG-RXN	1643.89	4345.970000000001	33.1	422.24	1091.54	20512.06	3008.08	34189.05	21464.98	2915.91
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	0.37	0.0	0.0	0.0	0.0	3.98	0.98	1.09	14.54	0.0
HOMOSERKIN-RXN	1542.39	8.3	31.840000000000003	61.99	737.1400000000001	8975.6	2426.26	34185.5	21463.529999999995	2580.25
HOMSUCTRAN-RXN	82.22	4342.280000000002	15.990000000000002	419.37	1089.4	5784.99	2994.03	5.84	21445.17	349.6
HYDROG-RXN	25.92	2.94	16.96	0.0	0.0	0.0	95.5	20.86	2.2	0.0
HYDROXYLAMINE-REDUCTASE-RXN	1591.29	4341.6500000000015	23.480000000000004	422.24	1091.54	20509.36	3584.51	34177.360000000015	21449.2	2914.09
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	3.85	0.0	0.0	0.0	0.0	0.0	96.48	0.0	0.0	0.0
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	0.0	2.85	7428.73	0.0	1.0	0.0	0.0	0.17	0.14	0.24
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	0.0	2.85	7428.73	0.0	1.0	0.0	0.0	0.17	0.14	0.24
HYDROXYPYRUVATE-REDUCTASE-RXN	0.0	1.47	8.48	0.0	0.0	0.0	0.0	10.43	1.1	0.0
HYPOXANPRIBOSYLTRAN-RXN	1621.0800000000004	4347.35	14881.94	422.24	1092.47	14751.86	3007.1	34177.79	21464.02	2916.15
IGPSYN-RXN	79.97	4337.67	1.26	388.27	353.33	5780.24	583.72	3.64	16.99	340.19
