function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.42
HYDROXYPYRUVATE-REDUCTASE-RXN	0.0	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HYPOXANPRIBOSYLTRAN-RXN	14.0	24.84	32.45	12.8	28.950000000000006	39.5	19.84	23.9	31.69	24.36
IGPSYN-RXN	9.15	22.17	15.1	11.3	26.180000000000003	17.31	13.27	20.96	8.739999999999998	19.2
IMIDAZOLONEPROPIONASE-RXN	4.46	18.43	0.0	0.0	0.0	3.78	7.7	0.0	7.68	9.6
IMIDPHOSDEHYD-RXN	8.589999999999998	17.130000000000006	32.45	11.3	26.750000000000004	29.04	16.679999999999996	23.9	11.489999999999998	19.770000000000003
IMP-DEHYDROG-RXN	14.64	37.03	32.45	12.8	27.850000000000005	36.16	24.38	23.9	29.2	28.95
IMPCYCLOHYDROLASE-RXN	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
INOPHOSPHOR-RXN	11.84	26.31	75.52	15.7	63.95	55.1	28.18	40.13	40.03999999999999	28.67
INORGPYROPHOSPHAT-RXN	17.959999999999994	44.64999999999999	35.90000000000001	23.12	29.42	49.96	24.56	37.75	39.40000000000001	25.54
IPPISOM-RXN	1.59	0.0	0.0	0.0	1.1	3.34	1.28	0.0	6.33	0.42
ISOCHORSYN-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	1.35	0.75
ISOCITDEH-RXN	7.0	14.420000000000002	29.75	8.64	24.910000000000004	27.12	14.489999999999998	19.68	10.64	18.44
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	1.14	1.2	1.23	0.0	0.0	1.0	2.19	0.0	0.0	1.0
ISOLEUCINE--TRNA-LIGASE-RXN	12.41	30.790000000000006	32.45	12.8	27.850000000000005	36.16	21.22	23.9	25.360000000000007	24.36
ISOVALERYLCOA-DHLIPOAMIDE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
ISPH2-RXN	13.29	28.89	34.94	15.169999999999998	41.790000000000006	32.82	26.39	25.55	19.03	33.77
KANAMYCIN-KINASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
KDGALDOL-RXN	2.23	6.24	0.0	0.0	0.0	5.25	3.16	0.0	3.84	4.59
KDO-8PPHOSPHAT-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
KDO-8PSYNTH-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
KDOTRANS-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
KDOTRANS2-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
KDPGALDOL-RXN	9.4	24.84	41.01	16.58	26.750000000000004	46.13	17.909999999999997	24.95	23.879999999999995	17.72
KDUD-RXN	2.23	6.24	0.0	0.0	0.0	3.78	4.44	0.0	3.84	5.01
KETOACYLCOATHIOL-RXN	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
KETOISOCAPROATE-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.84
KETOLACTOSE-RXN	38.57	116.33	96.94	24.55	182.08	104.33	81.35	52.46	77.65	73.82000000000002
L-ASPARTATE-OXID-RXN	7.239999999999998	21.58	30.15	9.9	26.750000000000004	30.35	13.26	13.43	14.829999999999998	11.57
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	12.41	24.84	39.78	12.8	37.15000000000001	38.98	20.74	24.9	28.35	24.36
L-IDITOL-2-DEHYDROGENASE-RXN	21.04	37.23	60.44	4.77	65.53	69.99	43.540000000000006	24.62	38.06	41.97
L-IDONATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
L-LACTATE-DEHYDROGENASE-RXN	15.950000000000005	28.04	29.91	10.14	28.21	41.92	17.229999999999997	19.68	41.01000000000001	19.21
L-RHAMNONATE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0
LACTALDDEHYDROG-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
LACTALDREDUCT-RXN	4.0299999999999985	10.0	19.06	3.69	15.04	19.32	8.0	8.21	5.35	3.86
LACTOSE6P-HYDROXY-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
LAUROYLACYLTRAN-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
LCYSDESULF-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.42
LEUCINE--TRNA-LIGASE-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
LEUCYLTRANSFERASE-RXN	2.23	6.83	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
LEVANSUCRASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
LINOLENOYL-RXN	4.380000000000001	59.49	13.16	9.3	28.86	11.33	13.7	16.02	5.54	1.41
LIPIDADISACCHARIDESYNTH-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
LIPIDXSYNTHESIS-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
LTARTDEHYDRA-RXN	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.0
LUMAZINESYN-RXN	6.71	21.58	12.45	5.03	26.180000000000003	17.31	7.6	9.78	7.68	6.43
LXULRU5P-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0
LYSDECARBOX-RXN	0.0	0.0	0.0	1.32	0.0	0.0	0.0	0.71	0.0	0.0
LYSINE--TRNA-LIGASE-RXN	12.41	24.84	41.01	12.8	37.15000000000001	38.98	20.74	24.9	28.35	24.36
LYSINE-23-AMINOMUTASE-RXN	0.0	7.42	0.0	4.05	0.0	0.0	1.38	0.0	3.7	0.0
LYSOPHOSPHOLIPASE-RXN	2.76	6.24	8.04	0.0	9.87	6.33	5.260000000000002	2.91	7.57	7.0699999999999985
LYSYLTRANSFERASE-RXN	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	5.01
LYXK-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0
MALATE-DEH-RXN	0.9	14.92	2.94	5.32	3.68	1.84	2.76	8.44	1.7	1.08
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
MALEATE-ISOMERASE-RXN	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
MALIC-NADP-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
MALONYL-COA-ACP-TRANSACYL-RXN	10.82	38.1	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
MALTACETYLTRAN-RXN	14.63	20.72	27.1	14.03	37.15000000000001	35.2	21.17	20.99	18.66	25.32
MALTODEXGLUCOSID-RXN	18.45	54.23000000000001	26.230000000000004	9.19	54.7	44.28	31.8	15.0	33.2	33.790000000000006
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	1.28	0.0	6.33	0.0
MALTOSE-PHOSPHORYLASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
MANNONDEHYDRAT-RXN	4.62	23.08	10.22	10.13	26.180000000000003	10.49	8.01	8.78	3.84	3.26
MANNONOXIDOREDUCT-RXN	2.19	9.67	8.75	4.92	24.340000000000003	3.82	5.25	2.65	2.99	1.0
MANNPDEHYDROG-RXN	0.0	0.0	1.23	0.0	0.0	0.0	1.28	0.0	0.0	0.42
MANNPISOM-RXN	3.04	13.35	19.11	8.03	2.94	17.830000000000005	8.4	10.05	16.23	3.94
MBCOA-DHLIPOAMIDE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
MCPMETEST-RXN	7.51	11.22	12.99	8.64	10.87	14.55	13.07	12.91	4.79	26.08
METHANOL-DEHYDROGENASE-RXN	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
METHCOCLTH-RXN	1.05	0.0	0.0	0.0	0.0	0.0	0.0	1.65	0.0	0.0
METHENYLTHFCYCLOHYDRO-RXN	14.64	31.08	32.45	12.8	27.850000000000005	36.16	23.0	23.9	29.2	28.95
METHGLYSYN-RXN	16.61	38.96	28.16	15.169999999999998	51.66	39.15	26.36	25.520000000000003	20.75	28.239999999999995
METHIONINE--TRNA-LIGASE-RXN	12.41	29.26	53.53	14.12	37.15000000000001	48.51	22.92	28.55	34.2	27.13
METHIONINE-GAMMA-LYASE-RXN	0.0	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	12.41	25.43	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
METHYLACETOACETYLCOATHIOL-RXN	13.63	19.2	20.4	16.32	16.14	30.380000000000006	22.360000000000007	25.61	25.18	30.59
METHYLACYLYLCOA-HYDROXY-RXN	18.73	32.99000000000001	6.460000000000001	9.9	0.0	17.51	22.380000000000006	22.67	21.32	40.75
METHYLENETHFDEHYDROG-NADP-RXN	14.64	31.08	32.45	12.8	27.850000000000005	36.16	23.0	23.9	29.2	28.95
METHYLISOCITRATE-LYASE-RXN	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
METHYLMALONYL-COA-EPIM-RXN	1.87	7.46	2.54	5.21	1.84	0.92	7.05	4.22	0.85	10.16
METHYLMALONYL-COA-MUT-RXN	0.9	14.92	2.94	10.42	3.68	1.84	2.76	8.44	1.7	0.66
METHYLVALERATE-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.84
MEVALONATE-KINASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.42
MHPELY-RXN	10.9	29.380000000000006	0.0	1.32	0.0	17.09	12.64	0.71	15.36	18.36
MMUM-RXN	0.0	4.42	0.0	0.0	0.0	0.0	0.0	1.91	0.0	1.93
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	0.45	7.46	1.47	2.66	1.84	0.92	3.94	4.22	0.85	0.33
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	3.21	18.71	9.51	2.66	11.71	11.03	7.920000000000001	5.22	8.42	6.73
MYO-INOSITOL-2-DEHYDROGENASE-RXN	0.0	5.95	7.33	0.0	9.3	2.82	3.56	1.0	2.99	0.0
MYO-INOSOSE-2-DEHYDRATASE-RXN	0.0	0.0	7.33	0.0	9.3	2.82	2.18	1.0	2.99	0.42
N-ACETYLGLUTPREDUCT-RXN	10.82	23.37	32.45	11.3	26.750000000000004	32.82	19.84	23.9	15.329999999999998	24.36
N-ACETYLNEURAMINATE-SYNTHASE-RXN	0.0	0.59	7.33	0.0	9.3	2.82	0.9	1.0	2.99	0.0
N-ACETYLTRANSFER-RXN	10.37	15.91	30.98	8.64	24.910000000000004	31.9	18.46	19.68	14.48	24.03
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	0.45	7.46	1.47	2.66	1.84	0.92	2.66	4.22	0.85	1.73
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	0.45	7.46	1.47	2.66	1.84	0.92	2.66	4.22	0.85	0.33
NACGLCTRANS-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
NAD-KIN-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
NAD-SYNTH-GLN-RXN	10.82	24.84	46.2	11.48	26.750000000000004	42.35	22.02	26.13	24.379999999999995	26.71
NAD-SYNTH-NH3-RXN	1.59	0.0	0.0	1.32	1.1	3.34	0.0	0.71	6.33	0.42
NADH-DEHYDROG-A-RXN	21.37	113.65	54.63	49.55	67.65	62.40000000000001	34.45	86.92	34.85	17.700000000000006
NADH-DEHYDROGENASE-RXN	0.45	17.77	1.47	4.16	1.84	0.92	1.38	4.22	4.55	1.17
NADPYROPHOSPHAT-RXN	7.68	21.84	24.57	3.69	24.340000000000003	25.92	15.45	9.21	12.18	18.28
NAG1P-URIDYLTRANS-RXN	5.17	7.68	20.52	7.77	1.1	15.34	9.76	16.029999999999998	16.94	18.05
NAG6PDEACET-RXN	12.36	24.86	27.93	8.74	26.01	33.77	25.89	10.39	24.51	32.32
NANE-RXN	9.8	11.76	25.28	3.87	26.01	32.77	15.27	8.5	23.45	20.09
NAPHTHOATE-SYN-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	1.35	0.75
NICONUCADENYLYLTRAN-RXN	12.41	24.84	32.45	14.12	27.850000000000005	36.16	19.84	24.61	25.360000000000007	24.36
NICOTINATEPRIBOSYLTRANS-RXN	11.96	23.33	30.98	10.14	26.01	35.24	19.84	19.68	24.51	24.03
NITRATREDUCT-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.26
NITROGENASE-RXN	0.0	35.36	0.0	7.74	0.0	0.0	0.0	1.42	0.0	0.0
NMNAMIDOHYDRO-RXN	10.82	24.25	32.45	12.8	26.750000000000004	32.82	19.84	23.9	18.53	23.939999999999994
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
NUCLEOSIDE-DIP-KIN-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.5	0.42
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	17.939999999999994	43.41	62.2	19.86	51.66	59.47	36.52	35.0	25.47000000000001	41.84
O-PYROCATECHUATE-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0
O-SUCCHOMOSERLYASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
O-SUCCINYLBENZOATE-COA-LIG-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.75
O-SUCCINYLBENZOATE-COA-SYN-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.42
OHACYL-COA-DEHYDROG-RXN	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
OHMETHYLBILANESYN-RXN	8.21	14.12	4.2	4.92	15.61	17.08	12.19	4.56	4.58	17.320000000000004
OHMETPYRKIN-RXN	10.99	23.37	17.63	8.75	27.850000000000005	26.630000000000006	13.27	20.96	16.31	11.76
OLEATE-HYDRATASE-RXN	3.82	6.24	2.89	0.0	1.1	3.34	5.44	0.0	10.17	5.99
ORNCARBAMTRANSFER-RXN	10.37	17.38	30.98	10.14	24.910000000000004	33.37	17.18	19.68	18.680000000000003	24.03
ORNDECARBOX-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
ORNITHINE-CYCLODEAMINASE-RXN	5.52	12.48	8.75	0.0	10.44	9.84	12.18	1.0	12.15	12.38
ORNITHINE-GLU-AMINOTRANSFORASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
OROPRIBTRANS-RXN	18.11	30.12	35.94	16.49	42.89	43.98	30.829999999999995	27.26	29.2	38.78
OROTATE-REDUCTASE-NADH-RXN	12.24	24.84	33.52	12.8	26.750000000000004	32.82	24.23	23.9	19.03	33.77
OROTPDECARB-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
OXALODECARB-RXN	36.019999999999996	82.57000000000001	65.68	30.080000000000002	76.57	85.12	64.14	57.38	43.97000000000001	75.63999999999999
OXALYL-COA-DECARBOXYLASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.0
P-PANTOCYSDECARB-RXN	9.159999999999998	18.01	25.12	11.4	18.550000000000004	31.87	14.499999999999998	13.61	18.53	18.23
P-PANTOCYSLIG-RXN	9.159999999999998	22.43	25.12	11.4	18.550000000000004	31.87	14.499999999999998	13.61	18.53	18.23
PABASYN-RXN	2.1	5.95	0.0	0.0	0.0	0.0	1.38	3.3	0.0	0.84
PANTEPADENYLYLTRAN-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	21.119999999999994	23.9	25.360000000000007	24.36
PANTOATE-BETA-ALANINE-LIG-RXN	3.43	11.88	3.7	5.03	2.84	10.71	1.38	7.13	0.85	1.84
PANTOTHENATE-KIN-RXN	16.799999999999994	36.7	49.01	20.3	27.850000000000005	48.16	27.37	36.13	35.61	35.66
PDXJ-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
PECTINESTERASE-RXN	0.0	17.85	0.0	0.0	0.0	0.0	4.14	0.0	0.0	0.0
PEPCARBOX-RXN	1.59	0.0	13.75	0.0	1.1	12.87	2.18	2.94	11.68	2.77
PEPCARBOXYKIN-RXN	10.25	17.750000000000004	26.75	6.3500000000000005	27.850000000000005	33.69	16.65	13.43	20.1	20.42
PEPDEPHOS-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	21.119999999999994	23.9	24.860000000000007	24.36
PEPSYNTH-RXN	0.0	8.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPTIDYLPROLYL-ISOMERASE-RXN	32.15	119.20000000000002	82.6	41.8	91.65000000000002	95.27	55.85000000000001	70.1	66.02999999999999	53.83000000000001
PGLUCISOM-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
PGLYCDEHYDROG-RXN	35.16	80.73000000000002	59.42	16.25	37.19	87.83999999999997	58.23	39.96	61.26999999999999	75.16
PGLYCEROLTRANSI-RXN	3.71	0.0	8.04	0.0	12.07	13.01	3.38	1.0	16.39	1.81
PGPPHOSPHA-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
PHENYLALANINE--TRNA-LIGASE-RXN	24.82	49.68	64.89999999999999	25.6	55.70000000000001	72.32000000000002	39.67999999999999	47.8	50.72000000000001	48.71999999999999
PHOSACETYLTRANS-RXN	16.34	28.3	50.31	15.35	61.06	51.06	33.230000000000004	24.72	32.080000000000005	35.58
PHOSGLYPHOS-RXN	12.41	20.42	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
PHOSMANMUT-RXN	0.45	16.3	1.47	5.21	1.84	0.92	1.38	4.22	0.85	0.33
PHOSNACMURPENTATRANS-RXN	12.41	24.84	32.45	14.12	27.850000000000005	36.16	19.84	24.61	25.360000000000007	24.36
PHOSPHAGLYPSYN-RXN	11.96	23.33	30.98	10.14	26.01	35.24	19.84	19.68	24.01	24.03
PHOSPHASERDECARB-RXN	8.19	15.340000000000002	4.6	6.3500000000000005	19.65	20.9	6.0200000000000005	9.489999999999998	14.25	2.81
PHOSPHASERSYN-RXN	5.010000000000002	15.340000000000002	4.6	6.3500000000000005	17.450000000000006	14.22	6.0200000000000005	9.489999999999998	1.59	2.81
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	1.42	6.54	1.07	2.55	0.0	0.0	7.05	0.0	0.0	10.25
PHOSPHOENOLPYRUVATE-MUTASE-RXN	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
PHOSPHOGLUCMUT-RXN	14.39	24.84	39.78	12.8	37.15000000000001	44.73	22.02	26.81	27.85	25.45
PHOSPHOKETOLASE-RXN	2.6100000000000003	0.0	1.58	2.4	1.1	4.81	0.0	9.29	7.3900000000000015	2.94
PHOSPHOLIPASE-A1-RXN	0.45	1.51	1.47	2.66	1.84	0.92	0.0	4.22	0.85	0.33
PHOSPHOLIPASE-A2-RXN	0.45	1.51	1.47	2.66	1.84	0.92	0.0	4.22	0.85	0.33
PHOSPHOLIPASE-C-RXN	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHOSPHOMEVALONATE-KINASE-RXN	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.42
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	0.45	1.51	1.47	2.66	1.84	0.92	1.28	4.22	0.85	0.33
PMPOXI-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
PNKIN-RXN	14.19	23.68	29.75	8.64	26.01	39.02	23.0	19.68	24.65	28.62
PNP-RXN	11.84	26.31	75.52	15.7	63.95	55.1	28.18	40.13	40.03999999999999	28.67
PNPOXI-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
POLYPHOSPHATE-KINASE-RXN	9.8	24.9	30.87	8.9	26.750000000000004	31.35	21.22	14.61	14.27	21.42
PORPHOBILSYNTH-RXN	5.449999999999998	7.88	10.82	4.92	24.340000000000003	12.61	7.45	3.65	3.49	10.25
PPENTOMUT-RXN	8.21	16.18	20.09	3.87	34.21	22.72	16.55	7.739999999999998	14.26	17.320000000000004
PPPGPPHYDRO-RXN	7.13	22.17	18.94	5.03	16.880000000000006	19.98	13.27	9.989999999999998	11.04	17.939999999999994
PRAISOM-RXN	8.129999999999999	22.17	28.93	8.9	26.180000000000003	26.840000000000003	16.45	14.61	13.03	19.03
PREPHENATEDEHYDRAT-RXN	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
PREPHENATEDEHYDROG-RXN	10.37	23.33	30.98	10.14	24.910000000000004	31.9	19.84	19.68	18.180000000000003	24.03
PRIBFAICARPISOM-RXN	8.589999999999998	17.130000000000006	32.45	11.3	26.750000000000004	29.04	16.679999999999996	23.9	11.489999999999998	19.770000000000003
PROGESTERONE-5-ALPHA-REDUCTASE-RXN	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
PROLINE--TRNA-LIGASE-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
PROLINE-RACEMASE-RXN	0.53	0.0	0.71	0.0	0.57	3.51	2.48	0.0	0.74	1.39
PROPANEDIOL-DEHYDRATASE-RXN	0.0	0.0	0.0	7.649999999999999	0.0	0.0	2.56	0.0	0.0	0.0
PROPIONATE-COA-TRANSFERASE-RXN	4.39	7.44	2.81	10.05	0.0	2.47	7.91	10.47	4.9	7.13
PROPIONYL-COA-CARBOXY-RXN	0.0	11.9	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0
PROTEIN-KINASE-RXN	32.4	74.97999999999998	123.89	22.47	85.13000000000002	118.45	59.98000000000001	59.46	69.94	68.03000000000002
PROTEIN-TYROSINE-PHOSPHATASE-RXN	34.459999999999994	68.9	60.90999999999999	25.3	73.47	84.18	46.43000000000001	40.92	71.89	52.56999999999999
PROTOHEMEFERROCHELAT-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.42
PROTOPORGENOXI-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
PRPPAMIDOTRANS-RXN	18.48	42.59	44.45	19.33	52.50000000000001	49.6	34.309999999999995	32.66	27.45	41.9
PRPPSYN-RXN	19.23	35.129999999999995	42.98	12.8	52.86000000000001	49.61	32.92999999999999	26.55	39.26	40.17
PRTRANS-RXN	8.129999999999999	22.17	12.29	8.9	26.180000000000003	17.31	13.27	11.669999999999998	7.68	16.26
PSERPHOSPHA-RXN	3.45	16.89	3.05	10.25	1.84	8.14	2.66	16.84	2.41	4.7799999999999985
PSERTRANSAM-RXN	10.82	23.37	32.45	11.3	26.750000000000004	32.82	19.84	23.9	15.329999999999998	23.939999999999994
PSERTRANSAMPYR-RXN	10.82	23.37	32.45	11.3	26.750000000000004	32.82	19.84	23.9	15.329999999999998	23.939999999999994
PSEUDOURIDINE-KINASE-RXN	1.02	0.59	13.75	3.95	0.0	11.0	2.18	12.23	5.35	4.3100000000000005
PURINE-NUCLEOSIDASE-RXN	6.460000000000001	6.24	14.66	0.0	20.8	16.099999999999998	6.24	3.65	22.48	5.01
PUTRESCINE-CARBAMOYLTRANSFERASE-RXN	0.0	0.0	21.08	0.0	9.3	12.35	3.08	3.94	8.84	2.77
PYRAMKIN-RXN	14.19	23.68	29.75	8.64	26.01	39.02	23.0	19.68	24.65	28.62
PYRIDOXKIN-RXN	14.19	23.68	29.75	8.64	26.01	39.02	23.0	19.68	24.65	28.62
PYRIMSYN1-RXN	7.239999999999998	21.58	5.83	6.3500000000000005	17.450000000000006	18.0	7.9	10.669999999999998	5.93	7.8199999999999985
PYRIMSYN3-RXN	10.99	23.37	17.63	8.75	27.850000000000005	26.630000000000006	13.27	20.96	16.31	11.76
PYROGLUTAMYL-PEPTIDASE-I-RXN	1.59	1.47	13.75	1.5	1.1	12.87	3.46	2.94	15.38	3.19
PYRROLINECARBREDUCT-RXN	13.05	31.08	32.45	12.8	26.750000000000004	32.82	23.0	23.9	22.87	28.95
PYRUFLAVREDUCT-RXN	14.36	48.71	66.91	23.0	66.22999999999998	71.36999999999998	32.63	27.9	35.45	39.33
PYRUVATE-CARBOXYLASE-RXN	3.61	14.61	5.2799999999999985	7.6099999999999985	1.84	7.43	4.949999999999998	14.509999999999998	1.91	4.69
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
PYRUVFORMLY-RXN	14.62	38.63	71.24	13.830000000000002	49.82000000000001	59.36	47.53	31.1	35.95	45.38
QUERCITRINASE-RXN	0.0	23.8	29.32	0.0	37.2	11.28	16.8	4.0	11.96	0.0
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
QUINOLINATE-SYNTHA-RXN	7.239999999999998	21.58	25.68	6.3500000000000005	26.750000000000004	26.57	12.26	13.43	13.77	10.17
QUINOPRIBOTRANS-RXN	7.239999999999998	21.58	28.57	8.9	26.750000000000004	26.57	13.26	13.43	13.77	10.17
R-2-METHYLMALATE-DEHYDRATASE-RXN	21.64	47.33000000000001	64.89999999999999	22.6	53.50000000000001	65.64	39.67999999999999	47.8	30.66	48.71999999999999
R10-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.42
R11-RXN	6.43	7.44	5.970000000000001	27.6	0.0	5.41	7.91	29.049999999999997	7.0200000000000005	13.01
R12-RXN	2.76	6.24	8.04	0.0	9.87	6.33	9.1	1.0	7.57	6.4
R222-RXN	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
R223-RXN	4.380000000000001	59.49	13.16	9.3	28.86	11.33	13.7	16.02	5.54	1.41
R301-RXN	0.53	0.0	0.71	0.0	0.57	3.51	2.48	0.0	0.74	1.39
R302-RXN	0.53	0.0	0.71	0.0	0.57	3.51	2.48	0.0	0.74	1.39
