function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
THYKI-RXN	1.96	0.0	2.47	4.5600000000000005	4.45	0.0	1.0	1.17	1.72	2.4
THYM-PHOSPH-RXN	4.93	3.24	5.95	2.67	5.369999999999999	0.0	4.62	1.81	2.71	5.47
THYMIDYLATESYN-RXN	7.52	7.84	8.8	11.03	9.09	11.409999999999998	7.889999999999999	7.67	4.34	5.8
TIGLYLCOA-HYDROXY-RXN	8.27	9.93	10.07	9.18	7.0299999999999985	13.45	14.15	11.69	7.41	9.619999999999996
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	0.0	1.0	0.0	1.06	0.0	0.0	0.0	2.0700000000000003	0.0	0.0
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	11.49	13.580000000000002	12.74	11.99	10.98	16.48	13.57	13.76	11.21	10.55
TRANS-RXN-153A	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-155B	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-156	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-157	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-161	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-167A	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-168	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-169	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN-2	11.88	14.52	29.759999999999994	26.1	29.46	9.09	9.12	9.72	11.94	16.619999999999994
TRANS-RXN-250	1.96	2.68	2.0	3.14	3.91	0.0	1.0	1.17	0.0	1.9
TRANS-RXN-265	21.2	27.200000000000006	23.44	23.15	20.0	39.22000000000001	22.05	28.7	19.1	14.3
TRANS-RXN0-222	21.2	27.200000000000006	23.44	23.15	20.0	39.22000000000001	22.05	28.7	19.1	14.3
TRANS-RXN0-540	6.56	24.08	4.09	15.1	2.17	15.829999999999998	8.98	15.79	7.760000000000002	2.08
TRANS-RXN0-593	21.2	27.200000000000006	23.44	23.15	20.0	39.22000000000001	22.05	28.7	19.1	14.3
TRANSALDOL-RXN	4.5	3.05	12.17	7.030000000000001	8.97	7.439999999999999	3.06	7.43	4.55	5.47
TRE6PHYDRO-RXN	0.0	1.34	0.0	1.09	0.0	3.23	1.06	5.449999999999998	1.08	0.0
TRIACYLGLYCEROL-LIPASE-RXN	1.39	3.24	1.0	0.0	1.0	3.23	2.63	4.19	1.08	1.93
TRIOSEPISOMERIZATION-RXN	17.94	20.71	16.27	20.6	20.07	24.87	17.81	20.23	12.36	13.91
TRNA-CYTIDYLYLTRANSFERASE-RXN	11.49	13.580000000000002	10.85	10.99	10.98	16.48	12.57	13.76	9.89	9.5
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	13.45	13.580000000000002	15.07	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	0.0	0.0	2.13	3.17	0.41	0.0	1.01	2.46	1.03	1.39
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	23.02	23.47	26.26	21.77	24.71	32.309999999999995	20.51	24.42	16.84	16.49
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	0.0	0.0	0.33	0.66	0.41	0.0	0.0	0.0	0.0	0.0
TRYPSYN-RXN	37.35	37.08000000000001	42.86	36.76	50.5	43.38	38.66	39.87	31.180000000000003	35.120000000000005
TRYPTOPHAN--TRNA-LIGASE-RXN	13.45	13.580000000000002	15.07	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
TRYPTOPHAN-RXN	1.96	0.0	0.0	3.14	3.91	0.0	1.0	1.17	0.0	1.9
TSA-REDUCT-RXN	1.47	2.05	1.57	1.17	2.05	4.21	0.0	0.0	0.84	1.04
TYROSINE--TRNA-LIGASE-RXN	14.52	13.580000000000002	18.96	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
UDP-GLUCURONATE-4-EPIMERASE-RXN	4.489999999999998	6.13	1.2	3.58	2.17	7.199999999999998	4.24	3.23	1.16	1.03
UDP-GLUCURONATE-DECARBOXYLASE-RXN	1.96	0.0	11.67	3.14	11.71	0.0	1.0	1.17	3.93	6.34
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	4.489999999999998	6.84	2.78	3.58	2.71	7.199999999999998	5.88	3.23	3.72	1.53
UDP-NACMUR-ALA-LIG-RXN	13.45	13.580000000000002	14.74	14.13	17.490000000000002	16.48	13.57	14.93	11.2	12.88
UDP-NACMURALA-GLU-LIG-RXN	13.45	13.580000000000002	15.07	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
UDP-NACMURALGLDAPAALIG-RXN	13.45	13.580000000000002	15.07	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
UDP-NACMURALGLDAPLIG-RXN	13.45	13.580000000000002	15.07	14.79	17.900000000000006	16.48	13.57	16.13	11.2	14.269999999999998
UDPGLCNACEPIM-RXN	10.8	10.080000000000002	28.23	16.21	28.910000000000004	11.409999999999998	13.51	9.84	13.6	19.53
UDPGLUCEPIM-RXN	25.39	24.660000000000004	37.41	27.37	39.96	29.93	26.09	28.570000000000004	22.64	27.08
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	3.92	0.0	4.22	6.94	10.83	0.0	2.0	2.34	1.31	5.2799999999999985
UDPKIN-RXN	1.96	0.0	8.11	4.8900000000000015	9.52	0.0	1.0	2.43	2.62	4.8599999999999985
UDPMANACATRANS-RXN	0.0	0.0	3.89	0.0	2.6	0.0	0.0	0.0	1.31	1.48
UDPMANNACADEHYDROG-RXN	0.0	0.0	11.67	0.0	7.800000000000002	0.0	0.0	0.0	3.93	4.44
UDPNACETYLGLUCOSAMACYLTRANS-RXN	3.92	0.0	8.11	6.94	13.43	0.0	2.0	2.34	2.62	6.76
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	23.47	26.450000000000006	26.24	23.52	26.83	28.750000000000004	26.14	27.430000000000003	20.25	21.34
UDPNACETYLMURAMATEDEHYDROG-RXN	13.45	13.580000000000002	14.74	14.13	17.490000000000002	16.48	13.57	14.93	11.2	12.88
UDPREDUCT-RXN	2.96	7.18	15.010000000000002	9.43	9.82	1.84	3.01	6.57	5.01	5.54
UGD-RXN	14.22	12.98	20.56	16.89	29.570000000000004	14.64	15.09	14.81	12.75	19.51
UNDECAPRENYL-DIPHOSPHATASE-RXN	30.04	31.840000000000003	30.81	33.709999999999994	35.39	32.96	29.18	34.0	23.72	26.81
URA-PHOSPH-RXN	12.379999999999999	20.36	14.740000000000002	14.13	17.49	16.48	13.57	14.93	12.879999999999999	12.879999999999999
URACIL-PRIBOSYLTRANS-RXN	14.84	15.48	16.869999999999994	15.88	18.9	16.48	15.14	16.189999999999998	11.2	14.81
URIDINEKIN-RXN	16.8	16.82	18.52	17.690000000000005	22.4	16.48	16.150000000000002	17.3	10.91	17.05
URKI-RXN	16.8	16.82	18.52	17.690000000000005	22.4	16.48	16.150000000000002	17.3	10.91	17.05
UROCANATE-HYDRATASE-RXN	1.96	0.0	6.8900000000000015	3.14	6.51	3.23	2.06	6.56	2.39	3.38
UROGENDECARBOX-RXN	1.96	2.34	21.45	6.54	16.91	5.6099999999999985	2.06	7.43	7.630000000000001	9.3
UROGENIIISYN-RXN	8.99	11.860000000000005	15.06	11.7	11.14	14.64	9.95	13.12	6.74	7.89
URPHOS-RXN	12.379999999999999	20.36	14.740000000000002	14.13	17.49	16.48	13.57	14.93	12.879999999999999	12.879999999999999
VALINE--TRNA-LIGASE-RXN	13.45	13.580000000000002	16.959999999999994	14.79	17.900000000000006	16.48	13.57	14.93	11.2	12.88
VALINE-PYRUVATE-AMINOTRANSFER-RXN	0.0	1.0	0.33	1.7200000000000002	0.41	0.0	0.0	2.0700000000000003	0.0	0.0
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	0.0	0.0	2.8	2.51	0.0	0.0	1.01	1.26	1.03	1.39
XANPRIBOSYLTRAN-RXN	9.989999999999998	11.68	14.74	12.46	14.17	16.48	9.95	13.12	9.81	9.499999999999998
XANTHOSINEPHOSPHORY-RXN	12.38	17.76	16.63	15.55	17.490000000000002	16.48	13.57	14.93	14.560000000000002	12.88
XMPXAN-RXN	5.31	1.9	3.89	6.28	13.74	0.0	4.58	4.15	2.7	8.659999999999998
XYLISOM-RXN	4.42	1.9	5.78	3.14	9.83	0.0	3.58	2.98	2.7	6.760000000000002
XYLULOKIN-RXN	12.38	17.97	31.41	20.04	22.69	22.43	12.57	17.0	13.34	14.789999999999996
