function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
PEPTIDYLPROLYL-ISOMERASE-RXN	49.91	75.99	66.56	53.99	86.39000000000001	84.80000000000003	31.68	118.7	43.21	109.63
PGLUCISOM-RXN	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
PGLYCDEHYDROG-RXN	30.18	60.42999999999999	45.22	74.74	30.19	39.00000000000001	20.06	52.96000000000001	45.82	67.78
PGLYCEROLTRANSI-RXN	7.69	0.0	1.7	0.0	0.0	0.0	4.3100000000000005	4.54	0.0	1.95
PGPPHOSPHA-RXN	0.0	2.72	0.0	0.0	2.1	0.0	0.0	0.0	0.65	1.15
PHENYLALANINE--TRNA-LIGASE-RXN	46.78	48.03999999999999	42.24	44.76	42.52	42.76	27.34	67.14	31.48	94.36
PHOSACETYLTRANS-RXN	29.11	30.32	25.46	32.95	28.35	23.22	18.01	53.15000000000001	22.4	83.23
PHOSGLYPHOS-RXN	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
PHOSMANMUT-RXN	0.4	3.88	0.64	0.0	5.37	5.16	1.51	6.32	3.19	1.15
PHOSNACMURPENTATRANS-RXN	23.39	24.02	22.76	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
PHOSPHAGLYPSYN-RXN	23.39	22.86	20.48	22.38	15.779999999999998	16.22	13.159999999999998	27.65	15.14	47.17999999999999
PHOSPHASERDECARB-RXN	0.2	5.92	3.34	2.3600000000000003	14.84	14.150000000000002	4.82	27.53	5.539999999999999	5.34
PHOSPHASERSYN-RXN	0.2	5.92	8.39	3.85	14.84	18.81	2.8200000000000003	24.450000000000006	6.959999999999999	5.34
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	8.709999999999999	12.69	1.64	10.57	1.42	1.84	5.24	3.94	2.93	40.56999999999999
PHOSPHOENOLPYRUVATE-MUTASE-RXN	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	1.0	0.0
PHOSPHOGLUCMUT-RXN	23.39	25.02	32.489999999999995	26.99	21.33	29.99	13.669999999999998	35.03	17.16	47.17999999999999
PHOSPHOKETOLASE-RXN	4.5600000000000005	3.09	0.0	2.22	0.0	2.5700000000000003	2.45	4.1400000000000015	0.0	0.0
PHOSPHOLIPASE-A1-RXN	0.0	1.16	0.64	0.0	3.85	5.16	0.51	5.92	0.6	0.0
PHOSPHOLIPASE-A2-RXN	0.0	1.16	0.64	0.0	3.85	5.16	0.51	5.92	0.6	0.0
PHOSPHOMEVALONATE-KINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.27	0.0	0.0
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	0.0	1.16	6.05	1.49	3.85	9.82	0.51	5.92	0.6	0.0
PMPOXI-RXN	0.0	2.72	0.0	0.0	2.1	0.0	0.0	0.0	0.65	1.15
PNKIN-RXN	23.19	26.899999999999995	20.48	26.860000000000007	12.09	13.27	11.74	27.450000000000006	16.310000000000002	48.25999999999999
PNP-RXN	24.980000000000004	25.02	27.44	27.72	19.16	24.29	14.089999999999998	31.1	14.529999999999998	47.17999999999999
PNPOXI-RXN	0.0	2.72	0.0	0.0	2.1	0.0	0.0	0.0	0.65	1.15
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	0.0	3.88	0.64	0.0	5.95	5.16	0.51	5.92	1.25	1.15
POLYPHOSPHATE-KINASE-RXN	18.630000000000006	23.65	21.12	19.66	19.74	17.66	9.8	29.230000000000004	15.179999999999998	48.32999999999999
PORPHOBILSYNTH-RXN	5.92	8.34	6.41	9.21	10.11	5.0	3.77	5.37	4.1400000000000015	31.86
PPENTOMUT-RXN	16.6	17.05	20.48	20.16	13.68	13.65	9.71	23.51	12.489999999999998	42.45
PPPGPPHYDRO-RXN	8.91	20.93	15.669999999999998	20.16	19.52	16.66	6.49	28.39	12.27	41.65
PRAISOM-RXN	18.83	20.93	19.42	20.16	19.63	18.81	7.49	30.47000000000001	12.27	47.17999999999999
PREPHENATEDEHYDRAT-RXN	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
PREPHENATEDEHYDROG-RXN	23.39	22.86	20.48	22.38	17.409999999999997	16.22	12.159999999999998	25.380000000000006	15.14	47.17999999999999
PRIBFAICARPISOM-RXN	23.39	19.98	21.12	17.900000000000006	21.26	21.38	11.249999999999998	31.300000000000004	13.36	46.1
PROGESTERONE-5-ALPHA-REDUCTASE-RXN	0.0	3.88	0.64	0.0	3.85	5.16	0.51	5.92	0.6	1.15
PROLINE--TRNA-LIGASE-RXN	23.39	24.02	22.76	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
PROLINE-RACEMASE-RXN	7.69	0.0	1.7	0.0	0.0	0.0	2.31	0.0	0.0	1.95
PROPANEDIOL-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
PROPIONATE-COA-TRANSFERASE-RXN	1.79	3.09	0.0	6.7	0.0	1.07	6.19	1.87	3.0	0.0
PROPIONYL-COA-CARBOXY-RXN	0.2	5.44	0.0	0.0	2.1	0.0	0.0	0.2	1.21	2.3
PROTEIN-KINASE-RXN	63.37	56.46999999999999	62.44000000000001	59.09	58.59	47.93000000000001	32.64	86.77999999999999	42.92	135.23
PROTEIN-TYROSINE-PHOSPHATASE-RXN	39.79	54.74999999999999	62.22	61.43	46.0	50.79	24.419999999999995	75.38000000000002	33.25	97.2
PROTOHEMEFERROCHELAT-RXN	0.0	0.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0	0.0
PRPPAMIDOTRANS-RXN	42.56	44.94999999999999	41.22	42.04	37.20000000000001	35.69000000000001	22.47	58.26000000000001	26.8	90.78
PRPPSYN-RXN	39.79	41.07	36.83	42.04	28.35	29.93	21.22	58.11000000000001	26.2	89.63
PRTRANS-RXN	16.6	20.93	18.4	20.16	19.63	18.81	7.49	29.43	12.27	43.6
PSERPHOSPHA-RXN	7.550000000000002	10.64	6.41	4.58	16.62	10.57	4.43	25.93	4.98	8.71
PSERTRANSAM-RXN	23.19	24.02	20.1	21.88	17.64	21.38	11.249999999999998	31.1	14.529999999999998	47.17999999999999
PSERTRANSAMPYR-RXN	23.19	24.02	20.1	21.88	17.64	21.38	11.249999999999998	31.1	14.529999999999998	47.17999999999999
PSEUDOURIDINE-KINASE-RXN	4.78	3.67	0.0	2.22	0.0	1.07	2.47	0.0	0.0	3.37
PURINE-NUCLEOSIDASE-RXN	7.69	5.04	15.65	10.95	5.67	6.5	2.0	21.64	7.5299999999999985	7.2200000000000015
PUTRESCINE-CARBAMOYLTRANSFERASE-RXN	0.0	0.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0	0.0
PYRAMKIN-RXN	23.19	26.899999999999995	20.48	26.860000000000007	12.09	13.27	11.74	27.450000000000006	16.310000000000002	48.25999999999999
PYRIDOXKIN-RXN	23.19	26.899999999999995	20.48	26.860000000000007	12.09	13.27	11.74	27.450000000000006	16.310000000000002	48.25999999999999
PYRIMSYN1-RXN	0.2	7.92	9.75	6.84	19.84	14.150000000000002	4.5600000000000005	24.03	7.92	6.42
PYRIMSYN3-RXN	21.15	17.719999999999995	21.12	13.670000000000002	21.26	21.38	9.96	29.630000000000006	12.81	37.83
PYROGLUTAMYL-PEPTIDASE-I-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.42	2.27	0.0	0.0
PYRROLINECARBREDUCT-RXN	23.39	24.02	22.76	26.860000000000007	21.26	21.38	12.669999999999998	31.300000000000004	16.74	47.17999999999999
PYRUFLAVREDUCT-RXN	38.28	41.32999999999999	37.76000000000001	31.59	44.2	21.38	23.85	35.44	19.23	89.15
PYRUVATE-CARBOXYLASE-RXN	1.79	9.69	1.66	2.72	5.95	6.23	2.96	7.79	3.25	2.3
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
PYRUVFORMLY-RXN	42.78	41.53999999999999	44.39	42.54	24.57	28.87	21.92	47.65000000000001	25.6	93.0
QUERCITRINASE-RXN	0.0	10.88	14.76	0.0	0.0	0.0	0.0	0.0	0.0	4.6
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
QUINOLINATE-SYNTHA-RXN	7.8900000000000015	3.88	8.11	6.84	18.21	14.150000000000002	2.8200000000000003	24.03	6.539999999999999	7.290000000000001
QUINOPRIBOTRANS-RXN	10.12	3.88	8.11	6.84	18.21	14.150000000000002	3.82	24.03	6.539999999999999	10.87
R-2-METHYLMALATE-DEHYDRATASE-RXN	49.77	51.71	42.24	44.76	42.52	42.76	23.97	62.60000000000001	31.48	97.73
R11-RXN	5.37	9.27	0.0	11.14	0.0	3.21	14.09	5.61	3.0	0.0
R12-RXN	7.69	0.0	1.7	4.48	0.0	0.0	2.31	0.0	1.0	1.95
R222-RXN	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
R223-RXN	9.66	21.7	10.95	3.72	29.2	19.16	5.95	50.28	9.82	42.23
R229-RXN	0.2	0.0	0.0	0.0	1.52	0.0	0.0	0.2	0.56	0.0
R301-RXN	0.0	0.0	1.7	0.0	0.0	0.0	2.31	0.0	0.0	0.0
R302-RXN	0.0	0.0	1.7	0.0	0.0	0.0	2.31	0.0	0.0	0.0
R311-RXN	0.0	1.0	7.96	9.46	3.26	1.84	0.0	0.0	1.0	4.19
R341-RXN	14.56	10.75	20.48	6.9700000000000015	13.68	13.65	6.26	19.77	9.12	33.1
R342-RXN	0.0	2.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
R344-RXN	23.590000000000003	30.059999999999995	40.45	40.92999999999999	21.15	27.88	12.249999999999998	30.46	21.1	52.45
R345-RXN	18.92	13.84	20.48	13.670000000000002	13.68	16.22	7.71	21.44	11.56	33.1
R381-RXN	2.77	4.880000000000001	6.96	3.12	5.95	6.66	0.51	5.92	1.25	1.15
R601-RXN	0.4	15.84	20.67	14.07	31.239999999999995	18.87	5.33	19.47	7.42	7.57
R82-RXN	7.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95
RFFTRANS-RXN	8.709999999999999	9.97	1.64	8.709999999999999	3.52	0.0	4.24	3.94	3.58	35.23
RHAMNISOM-RXN	0.0	3.72	7.96	4.98	1.63	3.89	0.0	2.27	0.0	5.34
RHAMNULOKIN-RXN	13.41	16.94	20.540000000000006	18.67	12.57	13.04	5.59	29.230000000000004	8.68	44.49
RHAMNULPALDOL-RXN	0.0	3.72	7.96	4.98	1.63	4.89	0.0	2.27	0.0	5.34
RIB5PISOM-RXN	31.08	26.74	25.46	26.1	24.83	26.21	15.98	50.25	18.82	58.66
RIBAZOLEPHOSPHAT-RXN	21.15	11.8	22.12	13.670000000000002	13.68	14.38	9.45	21.44	11.03	36.68
RIBOFLAVIN-SYN-RXN	0.2	10.96	17.78	11.45	18.21	18.81	0.51	25.49	9.34	6.42
RIBOFLAVINKIN-RXN	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RIBOFLAVINSYNDEAM-RXN	0.2	10.96	17.78	11.45	18.21	18.81	0.51	25.49	9.34	6.42
RIBOFLAVINSYNREDUC-RXN	0.2	10.96	17.78	11.45	18.21	18.81	0.51	25.49	9.34	6.42
RIBOKIN-RXN	30.35	28.44	36.46	50.77	10.46	11.77	16.759999999999998	30.35	19.86	57.32999999999999
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	4.02	8.97	24.35	21.64	20.66	11.06	6.8	41.34	14.18	13.11
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	4.02	8.97	24.35	21.64	20.66	11.06	6.8	41.34	14.18	13.11
RIBOSYLHOMOCYSTEINASE-RXN	16.39	11.909999999999995	14.71	10.95	12.64	18.81	9.93	27.56	9.599999999999998	36.68
RIBOSYLNICOTINAMIDE-KINASE-RXN	0.0	0.0	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBULOKIN-RXN	0.0	0.0	0.0	8.96	0.0	0.0	0.0	0.0	2.0	0.0
RIBULP3EPIM-RXN	26.38	32.73	32.489999999999995	31.47	21.26	26.04	15.14	35.03	19.54	51.63
RIBULPEPIM-RXN	18.630000000000006	19.77	17.41	25.66	8.79	13.65	10.6	22.270000000000003	12.93	47.17999999999999
RNA-DIRECTED-DNA-POLYMERASE-RXN	0.0	0.0	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA-LIGASE-ATP-RXN	2.99	6.3900000000000015	1.64	1.86	0.0	1.84	1.47	0.0	0.0	8.71
RR-BUTANEDIOL-DEHYDROGENASE-RXN	0.0	0.0	0.0	3.46	0.0	0.0	0.0	0.0	1.0	0.0
RXN-0	2.99	11.589999999999998	3.28	6.34	9.52	7.0	4.72	21.56	6.709999999999999	9.79
RXN-10	23.39	24.02	21.12	22.38	21.26	21.38	11.249999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-10002	8.709999999999999	9.97	1.64	8.709999999999999	1.42	0.0	4.24	3.94	2.93	35.23
RXN-10009	18.17	16.15	14.78	23.74	11.98	12.27	7.53	25.380000000000006	14.02	40.23
RXN-10031	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	1.0	0.0
RXN-10035	19.16	15.69	11.18	22.989999999999995	15.92	11.22	5.03	25.59	12.8	28.42
RXN-10060	63.18	64.92999999999999	72.74000000000002	77.84	54.87	52.09000000000001	37.69	97.9	47.07	141.0
RXN-10061	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-10062	23.39	26.74	24.890000000000004	23.87	21.26	26.04	12.669999999999998	31.300000000000004	15.739999999999998	48.32999999999999
RXN-10089	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
RXN-10462	49.01	40.28	40.96	44.76	34.81999999999999	32.44	26.32	55.3	30.28	95.64
RXN-10620	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.56	0.0
RXN-10642	15.58	7.08	38.94	19.15	21.9	10.18	4.62	48.58000000000001	16.55	17.55
RXN-10655	63.18	64.92999999999999	72.74000000000002	77.84	54.87	52.09000000000001	37.69	97.9	47.07	141.0
RXN-10656	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-10657	23.39	26.74	24.890000000000004	23.87	21.26	26.04	12.669999999999998	31.300000000000004	15.739999999999998	48.32999999999999
RXN-10659	63.18	64.92999999999999	72.74000000000002	77.84	54.87	52.09000000000001	37.69	97.9	47.07	141.0
RXN-10660	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-10661	23.39	26.74	24.890000000000004	23.87	21.26	26.04	12.669999999999998	31.300000000000004	15.739999999999998	48.32999999999999
RXN-10697	15.26	22.23	12.46	42.86	11.98	12.29	10.88	24.980000000000004	18.02	40.5
RXN-10698	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RXN-10699	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
RXN-10700	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
RXN-10701	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
RXN-10702	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RXN-10703	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RXN-10704	15.26	22.23	12.46	42.86	11.98	12.29	10.88	24.980000000000004	18.02	40.5
RXN-10705	15.26	22.23	12.46	42.86	11.98	12.29	10.88	24.980000000000004	18.02	40.5
RXN-10715	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
RXN-10769	64.95	106.22	85.67	86.38	72.69000000000003	77.49000000000002	35.48000000000001	154.61999999999995	45.39	249.36
RXN-10773	64.95	106.22	85.67	86.38	72.69000000000003	77.49000000000002	35.48000000000001	154.61999999999995	45.39	249.36
RXN-10780	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
RXN-10781	23.590000000000003	25.02	38.26000000000001	34.3	21.15	32.54	14.669999999999998	35.62000000000001	17.299999999999994	51.37
RXN-10814	25.92	30.99	28.17	29.08	28.48	31.16	13.89	40.52	18.43	44.74999999999999
RXN-10819	34.45	12.78	5.1	0.0	9.56	1.5	13.35	0.4	2.59	18.47
RXN-1082	5.54	8.08	0.0	8.96	0.0	3.0	0.0	0.0	4.76	2.16
RXN-10857	13.61	10.18	9.75	11.07	17.53	13.150000000000002	5.59	27.97	7.82	39.15
RXN-10911	23.590000000000003	25.02	38.26000000000001	34.3	21.15	32.54	14.669999999999998	35.62000000000001	17.299999999999994	51.37
RXN-10912	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
RXN-10915	23.590000000000003	25.02	38.26000000000001	34.3	21.15	32.54	14.669999999999998	35.62000000000001	17.299999999999994	51.37
RXN-10917	16.18	7.46	9.75	11.07	16.01	12.810000000000002	8.01	27.770000000000003	7.26	38.0
RXN-10949	10.68	12.589999999999998	12.58	9.46	11.62	7.0	4.29	23.020000000000003	8.78	11.74
RXN-10952	10.68	12.589999999999998	12.58	9.46	11.62	7.0	4.29	23.020000000000003	8.78	11.74
RXN-10953	10.68	12.589999999999998	12.58	9.46	11.62	7.0	4.29	23.020000000000003	8.78	11.74
RXN-10954	10.68	12.589999999999998	12.58	9.46	11.62	7.0	4.29	23.020000000000003	8.78	11.74
RXN-10994	0.2	6.08	5.05	6.47	5.25	7.8599999999999985	2.42	5.16	5.01	1.08
RXN-11029	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11036	0.0	0.0	0.0	3.46	0.0	0.0	0.0	0.0	1.0	0.0
RXN-11046	0.2	5.040000000000001	1.28	0.5	12.95	10.32	2.02	14.31	2.41	1.15
RXN-11047	0.0	3.88	0.64	0.0	7.58	5.16	1.51	8.19	1.25	1.15
RXN-11051	3.19	4.67	7.96	9.96	1.52	2.99	1.47	0.2	1.56	7.56
RXN-11065	117.73	105.49	109.89000000000004	119.9	69.32000000000001	77.64000000000001	57.02	129.06	71.52000000000002	232.38
RXN-11109	20.26	28.79	27.44	35.58	29.66	26.94	19.96	37.71	22.28	50.57
RXN-11135	229.44	240.20000000000005	211.2	223.8	212.6	213.8	133.86	335.7	157.4	464.64
RXN-11136	0.2	0.0	0.0	0.0	1.52	0.0	1.0	2.47	0.56	0.0
RXN-11146	67.24	58.33	55.49000000000001	72.02000000000002	29.629999999999995	44.94	25.29	74.47999999999998	35.32	141.67
RXN-11211	4.5600000000000005	10.17	7.6	17.759999999999994	1.7	7.57	2.45	3.1	5.8	1.08
RXN-11217	4.5600000000000005	10.17	7.6	17.759999999999994	1.7	7.57	2.45	3.1	5.8	1.08
RXN-11244	15.26	22.23	12.46	42.86	11.98	12.29	10.88	24.980000000000004	18.02	40.5
RXN-11245	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RXN-11246	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
RXN-11291	18.17	9.39	9.11	12.79	15.31	11.56	10.27	26.19	9.22	38.0
RXN-11302	117.73	105.49	109.89000000000004	119.9	69.32000000000001	77.64000000000001	57.02	129.06	71.52000000000002	232.38
RXN-11313	0.0	0.0	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11319	10.32	13.68	19.48	11.45	18.21	18.81	4.5600000000000005	24.23	13.369999999999996	13.1
RXN-11322	4.86	0.0	9.05	2.3600000000000003	17.04	5.0	0.0	17.27	4.85	11.35
RXN-11323	0.0	3.88	0.64	0.0	5.95	5.16	0.51	5.92	1.25	1.15
RXN-11326	0.0	3.88	0.64	0.0	5.95	5.16	0.51	5.92	1.25	1.15
RXN-11327	0.0	3.88	0.64	0.0	5.95	5.16	0.51	5.92	1.25	1.15
RXN-11342	2.77	0.0	0.0	0.0	1.63	1.5	2.0	2.27	0.0	0.0
RXN-11344	2.77	0.0	0.0	0.0	1.63	1.5	2.0	2.27	0.0	0.0
RXN-11346	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11347	23.39	24.02	22.76	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11348	18.17	9.39	9.11	12.79	15.31	11.56	10.27	26.19	9.22	38.0
RXN-11350	18.17	9.39	9.11	12.79	15.31	11.56	10.27	26.19	9.22	38.0
RXN-11351	117.73	105.49	109.89000000000004	119.9	69.32000000000001	77.64000000000001	57.02	129.06	71.52000000000002	232.38
RXN-11363	0.0	5.04	11.37	9.09	0.0	4.66	0.0	0.0	3.8	1.08
RXN-11364	0.0	7.08	14.65	14.41	0.0	6.5	0.0	1.46	4.8	5.2700000000000005
RXN-11365	2.24	11.34	9.6	18.17	2.1	1.84	1.29	3.94	5.96	14.62
RXN-11368	0.2	0.0	0.0	0.0	3.62	0.0	0.0	0.2	1.21	0.0
RXN-11396	67.13000000000001	57.13	45.39	61.81999999999999	38.51	38.76000000000001	29.61	76.94000000000003	35.84	168.65999999999997
RXN-11475	0.0	3.88	0.64	0.0	3.85	5.16	0.51	5.92	0.6	1.15
RXN-11476	63.18	64.92999999999999	72.74000000000002	77.84	54.87	52.09000000000001	37.69	97.9	47.07	141.0
RXN-11477	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-11478	23.39	26.74	24.890000000000004	23.87	21.26	26.04	12.669999999999998	31.300000000000004	15.739999999999998	48.32999999999999
RXN-11480	63.18	64.92999999999999	72.74000000000002	77.84	54.87	52.09000000000001	37.69	97.9	47.07	141.0
RXN-11481	23.39	24.02	21.12	22.38	21.26	21.38	12.669999999999998	31.300000000000004	15.739999999999998	47.17999999999999
RXN-11482	23.39	26.74	24.890000000000004	23.87	21.26	26.04	12.669999999999998	31.300000000000004	15.739999999999998	48.32999999999999
RXN-11483	0.0	6.6000000000000005	0.64	0.0	3.85	5.16	0.51	5.92	0.6	2.3
RXN-11484	0.0	7.760000000000002	1.28	0.0	9.8	10.32	1.02	11.84	1.85	2.3
RXN-11496	0.0	2.72	0.0	0.0	2.1	0.0	0.0	0.0	0.65	1.15
RXN-11501	50.95000000000001	44.86	64.49000000000001	44.04	44.52	51.8	16.14	84.71	24.97	107.93
RXN-11572	0.0	8.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4499999999999997
RXN-11573	4.5600000000000005	3.09	0.0	2.22	0.0	2.5700000000000003	5.61	1.87	3.47	0.0
RXN-11574	0.0	0.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0	0.0
RXN-11576	0.0	0.0	0.0	0.0	0.0	0.0	2.42	2.27	0.0	0.0
RXN-11577	0.0	5.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3
RXN-11578	23.39	24.02	21.12	22.38	19.16	21.38	13.669999999999998	33.57	15.089999999999998	47.17999999999999
RXN-11586	23.39	28.059999999999995	21.12	26.860000000000007	21.26	21.38	13.669999999999998	31.300000000000004	18.12	48.25999999999999
RXN-11588	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11591	23.39	20.14	20.48	22.38	17.409999999999997	16.22	13.159999999999998	27.65	15.14	46.03
RXN-11592	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11596	0.0	2.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
RXN-11597	0.0	0.0	0.0	1.86	0.0	1.84	0.0	0.0	0.0	4.19
RXN-11598	18.83	20.93	21.12	20.16	21.26	18.81	10.22	29.43	15.739999999999998	47.17999999999999
RXN-11601	42.02	41.07	36.83	43.06	31.680000000000003	35.03	21.64	56.88000000000001	26.2	93.21
RXN-11602	36.46	44.16	35.129999999999995	44.26	31.1	35.45	20.1	56.28000000000001	26.94	87.68
RXN-11615	0.0	5.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3
RXN-11618	0.0	5.040000000000001	1.28	0.0	9.8	10.32	1.02	11.84	1.85	1.15
RXN-11620	0.0	5.040000000000001	1.28	0.0	9.8	10.32	1.02	11.84	1.85	1.15
RXN-11627	0.0	0.0	0.0	1.02	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11633	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11637	23.39	27.9	21.76	22.38	25.11	26.54	14.18	39.49	16.34	48.32999999999999
RXN-11638	23.39	31.1	36.83	33.33	28.63	35.03	15.98	51.90000000000001	23.27	52.45
RXN-11662	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RXN-11674	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	1.0	0.0
RXN-11689	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	1.0	0.0
RXN-11715	24.980000000000004	25.02	27.44	27.72	19.16	24.29	14.089999999999998	31.1	14.529999999999998	47.17999999999999
RXN-11727	0.0	0.0	0.0	3.46	0.0	0.0	0.0	0.0	1.0	0.0
RXN-11737	25.92	30.99	28.17	29.08	28.48	31.16	13.89	40.52	18.43	44.74999999999999
RXN-11743	24.980000000000004	25.02	27.44	27.72	19.16	24.29	14.089999999999998	31.1	14.529999999999998	47.17999999999999
RXN-11754	0.2	5.040000000000001	1.28	0.5	12.95	10.32	2.02	14.31	2.41	1.15
RXN-11758	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	1.0	0.0
RXN-11832	49.26000000000001	35.76999999999999	49.77	43.15	30.05	34.26	21.239999999999995	52.94000000000001	25.74	85.81
RXN-11833	23.200000000000006	33.52	31.85	40.18	14.259999999999998	20.88	14.45	31.39	21.31	52.88
RXN-11834	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.65	0.0
RXN-11835	16.400000000000002	17.05	15.71	19.66	8.79	13.65	6.55	23.31	10.46	42.45
RXN-11836	6.99	6.9700000000000015	5.41	2.72	12.47	7.73	7.12	10.26	5.2799999999999985	4.73
RXN-11837	60.19000000000001	65.29999999999998	59.61000000000002	64.41999999999999	53.53	58.37	36.35	96.37	42.54	134.58999999999997
RXN-11838	23.19	20.14	20.48	21.88	12.16	16.22	10.74	25.180000000000003	13.929999999999998	46.03
RXN-11839	23.39	24.02	21.12	22.38	21.26	21.38	13.669999999999998	33.57	15.739999999999998	47.17999999999999
RXN-11842	0.0	2.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
RXN-11843	0.0	2.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
RXN-11860	23.39	20.14	20.48	22.38	17.409999999999997	16.22	13.159999999999998	27.65	15.14	46.03
RXN-11865	23.39	20.14	20.48	22.38	17.409999999999997	16.22	13.159999999999998	27.65	15.14	46.03
RXN-12002	72.65	59.78999999999999	70.89	65.53	51.31	55.64	34.91	86.51000000000002	41.48	132.99
RXN-12014	23.39	20.14	20.48	22.38	13.68	16.22	10.74	23.92	14.489999999999998	46.03
