function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
2.1.1.72-RXN	67.25	49.0	53.24	37.03	72.12	56.12	100.1	64.74000000000001	58.72	44.85
2.1.1.74-RXN	3.74	2.33	3.08	2.95	6.41	1.19	3.65	2.1	2.43	5.26
2.1.1.79-RXN	3.1	0.0	2.87	1.23	0.0	1.26	3.63	5.72	2.41	4.57
2.3.1.118-RXN	1.0	0.0	0.0	0.0	8.74	0.0	0.0	0.0	0.0	0.0
2.3.1.128-RXN	15.010000000000002	24.94	20.180000000000003	16.95	52.98	15.87	27.71	20.07	20.29	29.34
2.3.1.157-RXN	5.42	5.48	4.15	1.16	8.15	2.21	3.65	2.1	2.43	6.5299999999999985
2.3.1.179-RXN	15.83	14.15	12.16	12.03	27.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
2.3.1.180-RXN	16.66	15.829999999999998	15.34	10.24	24.020000000000003	14.47	25.87	17.83	15.68	15.96
2.3.1.41-RXN	4.94	0.0	3.48	0.0	0.0	3.82	9.64	4.04	3.5	0.0
2.4.1.129-RXN	4.629999999999999	10.4	5.6	8.64	23.47	6.35	7.2200000000000015	8.66	4.84	8.56
2.4.1.144-RXN	0.73	5.86	1.51	3.29	1.23	3.16	4.0600000000000005	2.45	4.04	2.03
2.4.1.211-RXN	5.23	5.86	4.83	5.92	11.220000000000002	4.42	7.689999999999999	10.21	6.45	6.6000000000000005
2.4.1.212-RXN	1.86	0.0	1.47	0.0	0.0	0.0	1.86	1.55	1.05	1.66
2.4.1.230-RXN	0.0	0.0	2.8	0.0	0.0	0.0	3.54	0.0	2.72	3.16
2.4.1.83-RXN	10.83	18.83	11.89	8.21	3.0	13.5	21.74	16.86	16.09	12.26
2.5.1.19-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
2.5.1.39-RXN	0.0	2.07	0.0	0.37	0.0	0.37	0.0	0.36	0.4	0.41
2.5.1.64-RXN	3.98	1.68	3.18	0.37	0.0	3.29	6.73	3.44	3.6	1.62
2.6.1.37-RXN	2.74	1.68	1.95	0.0	4.37	4.18	2.47	1.06	1.95	1.21
2.7.1.148-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
2.7.1.156-RXN	12.02	8.29	10.89	8.18	21.24	7.13	11.68	10.73	7.11	15.71
2.7.1.69-RXN	11.46	11.22	19.06	16.869999999999994	69.13000000000001	5.81	24.13	13.38	18.19	23.36
2.7.1.90-RXN	3.98	1.68	3.18	0.0	0.0	2.92	6.73	3.08	3.2	1.21
2.7.13.3-RXN	89.9	114.21	91.51	89.96000000000002	205.65000000000003	81.61999999999998	134.7	118.96	93.57	118.99
2.7.3.9-RXN	14.490000000000002	11.47	8.33	10.48	37.92000000000001	7.44	13.41	14.81	10.41	13.54
2.7.7.1-RXN	0.5	0.0	0.0	1.0	5.44	0.0	0.0	0.0	0.0	0.0
2.7.7.13-RXN	8.58	10.61	7.5299999999999985	5.19	1.23	11.55	15.61	13.44	9.79	4.0600000000000005
2.7.7.15-RXN	1.51	1.68	1.44	0.0	0.0	1.01	1.91	1.06	1.45	1.21
2.7.7.33-RXN	7.81	7.54	8.459999999999999	5.32	10.69	7.34	14.42	13.33	9.65	7.81
2.7.7.39-RXN	2.01	1.68	1.44	0.0	4.37	1.01	1.91	1.06	1.45	1.21
2.7.7.60-RXN	21.520000000000003	21.01	18.16	16.32	28.790000000000006	15.9	26.92	25.51	18.62	21.43
2.7.7.61-RXN	6.3599999999999985	0.0	2.94	1.23	0.0	0.0	3.72	4.1	2.1	4.65
2.7.7.8-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
2.7.8.12-RXN	5.460000000000001	0.0	2.94	1.23	4.37	0.0	3.72	7.27	2.1	4.65
2.7.8.25-RXN	6.3599999999999985	0.0	2.94	1.23	0.0	0.0	3.72	4.1	2.1	4.65
2.7.9.3-RXN	5.0	3.46	5.95	6.18	10.58	2.45	7.35	2.55	3.71	9.83
2.8.1.6-RXN	16.93	14.28	12.53	12.31	40.48	10.36	22.07	15.3	13.53	17.74
2.8.3.10-RXN	10.08	0.0	5.88	1.23	0.0	0.0	7.44	7.2	4.2	7.97
2.8.3.9-RXN	0.0	5.0	5.5	5.8	0.0	5.949999999999998	0.0	0.0	0.0	0.0
2.9.1.1-RXN	3.6000000000000005	0.0	1.47	2.23	5.44	0.0	1.86	1.55	1.05	2.99
2OXOGLUTDECARB-RXN	0.0	0.0	0.0	0.37	0.0	0.37	0.0	0.36	0.4	0.41
2PGADEHYDRAT-RXN	14.230000000000002	14.15	13.56	10.24	29.39	12.81	20.91	14.749999999999998	13.84	16.33
2TRANSKETO-RXN	44.66	43.68000000000001	40.4	36.27	103.36	29.12	57.24999999999999	60.56999999999999	38.51	50.64999999999999
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	6.89	2.81	5.1	1.77	2.8200000000000003	4.92	9.66	6.03	4.65	3.28
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	0.0	0.0	1.4	0.0	0.0	0.0	1.77	0.0	1.36	1.58
3-DEHYDROQUINATE-DEHYDRATASE-RXN	15.590000000000002	14.15	13.63	10.24	25.020000000000003	11.55	21.0	16.3	13.53	16.41
3-DEHYDROQUINATE-SYNTHASE-RXN	13.73	14.15	12.16	10.61	25.020000000000003	11.92	19.14	15.11	12.88	15.16
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	0.0	3.0	3.3000000000000003	3.4799999999999995	0.0	3.57	0.0	0.0	0.0	0.0
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	10.670000000000002	15.73	15.43	14.3	15.6	13.02	13.080000000000002	12.76	8.74	18.47
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	17.25	14.15	13.9	10.24	26.020000000000003	13.46	23.96	16.769999999999996	14.23	14.75
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	2.3600000000000003	2.07	2.87	1.0	5.44	0.0	3.63	1.55	2.41	3.24
3-NUCLEOTID-RXN	2.47	1.0	4.24	1.16	0.0	3.1	6.59	2.02	3.1100000000000003	1.58
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	3.3600000000000003	2.07	4.27	0.0	13.11	0.0	5.4	1.55	3.770000000000001	4.82
3-OXOACID-COA-TRANSFERASE-RXN	0.0	2.0	2.2	2.32	0.0	2.38	0.0	0.0	0.0	0.0
3-OXOACYL-ACP-REDUCT-RXN	38.85	39.37000000000001	37.68	31.48	78.56	35.65	55.49	45.41	35.56999999999999	40.60999999999999
3-OXOACYL-ACP-SYNTH-BASE-RXN	4.94	0.0	3.48	0.0	0.0	3.82	9.64	4.04	3.5	0.0
3-OXOACYL-ACP-SYNTH-RXN	4.94	0.0	3.48	0.0	0.0	3.82	9.64	4.04	3.5	0.0
3.1.11.2-RXN	17.939999999999994	14.15	15.13	10.24	25.020000000000003	14.719999999999995	28.22	18.79	15.48	14.75
3.1.11.6-RXN	27.46	28.3	24.32	20.48	50.040000000000006	23.1	38.28	29.5	24.96	29.5
3.1.13.5-RXN	0.0	0.0	0.0	0.37	0.0	0.37	0.0	0.36	0.4	0.41
3.1.2.21-RXN	0.0	0.0	0.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0
3.1.21.2-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
3.1.21.3-RXN	47.10000000000001	28.15	33.95	18.87	58.93	40.47	70.19000000000001	47.98	33.44	19.72
3.1.21.4-RXN	2.47	0.0	1.74	0.0	0.0	3.54	4.82	2.02	1.75	0.0
3.1.21.5-RXN	2.45	5.86	1.0	3.29	2.23	2.51	3.5	3.45	3.54	2.03
3.1.22.4-RXN	9.4	7.16	7.33	3.3200000000000003	8.15	5.499999999999999	10.38	5.54	6.03	8.15
3.1.26.11-RXN	11.910000000000002	14.53	11.88	12.44	23.540000000000006	12.74	22.62	20.46	15.6	14.410000000000002
3.1.26.3-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
3.1.26.4-RXN	27.46	28.3	24.32	20.48	50.040000000000006	23.1	38.28	29.5	24.96	29.5
3.1.26.5-RXN	13.73	14.15	12.16	10.24	25.020000000000003	11.55	19.14	14.749999999999998	12.48	14.75
3.1.26.8-RXN	5.42	3.41	4.15	2.95	8.15	2.21	3.65	2.1	2.43	6.5299999999999985
3.1.3.16-RXN	23.14	25.29	17.929999999999996	18.32	46.18000000000001	18.55	24.64	25.04	18.81	22.62
3.1.6.12-RXN	0.0	0.0	0.0	0.37	0.0	0.37	0.0	0.36	0.4	0.41
3.2.1.1-RXN	12.03	3.36	4.62	0.37	6.55	4.3	9.64	5.6000000000000005	6.18	2.83
3.2.1.10-RXN	1.23	5.86	4.76	4.69	15.59	6.05	7.6	11.83	6.760000000000002	5.19
3.2.1.11-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.2.1.130-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.2.1.139-RXN	4.94	0.0	4.88	0.0	0.0	3.82	11.41	4.04	4.86	1.58
3.2.1.17-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.2.1.18-RXN	13.86	1.68	10.14	0.74	0.0	11.3	26.01	11.88	11.0	2.03
3.2.1.21-RXN	46.85	60.14	51.58	30.67	89.03999999999998	51.85	103.37	72.92999999999998	64.39	33.33
3.2.1.23-RXN	58.65	55.51000000000001	51.60999999999999	31.73	89.82000000000002	54.63	101.32999999999998	73.10000000000002	63.59	40.41
3.2.1.24-RXN	5.21	1.68	8.34	0.4	4.91	3.57	12.6	8.29	7.78	5.95
3.2.1.25-RXN	8.14	0.0	8.979999999999997	0.4	0.54	6.38	18.56	7.1000000000000005	8.47	3.16
3.2.1.35-RXN	3.02	3.36	2.88	0.37	0.0	2.39	3.82	2.48	3.3	2.83
3.2.1.37-RXN	1.5	0.0	1.4	2.0	15.67	1.63	1.77	4.17	1.36	1.58
3.2.1.40-RXN	24.410000000000004	10.08	17.34	0.0	26.22	15.61	35.56	16.46	17.45	7.26
3.2.1.50-RXN	10.98	6.72	9.24	0.74	0.0	8.6	17.28	9.000000000000002	10.1	5.66
3.2.1.52-RXN	47.08	35.129999999999995	41.44	16.490000000000002	26.250000000000004	40.13	80.16	45.78000000000001	47.63	32.529999999999994
3.2.1.55-RXN	9.92	1.68	9.46	6.0	24.8	6.739999999999998	19.91	11.29	9.42	4.37
3.2.1.70-RXN	0.0	0.0	1.4	0.0	0.0	0.0	1.77	0.0	1.36	1.58
3.2.1.78-RXN	0.0	0.0	0.0	1.0	1.28	0.0	0.0	0.0	0.0	0.0
3.2.1.8-RXN	2.97	0.0	1.74	0.0	4.37	1.91	4.82	2.02	1.75	0.0
3.2.1.80-RXN	6.95	1.68	4.92	0.0	4.37	4.83	11.55	5.1	4.95	1.21
3.2.1.89-RXN	1.78	5.86	1.96	3.69	2.77	3.16	4.0600000000000005	3.49	4.04	2.03
3.2.1.99-RXN	7.41	0.0	5.22	0.0	0.0	5.73	14.46	6.0600000000000005	5.25	0.0
3.2.2.21-RXN	1.4	2.07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3.2.2.23-RXN	2.01	3.75	1.44	0.0	4.37	1.01	1.91	1.06	1.45	1.21
3.4.11.18-RXN	22.59	24.89	20.17	17.16	38.52	20.52	34.63	27.04	22.129999999999995	22.56
3.4.11.19-RXN	0.0	0.0	1.4	0.0	0.0	0.0	1.77	0.0	1.36	1.58
3.4.11.2-RXN	1.51	1.68	1.44	0.0	0.0	1.01	1.91	1.06	1.45	1.21
3.4.11.21-RXN	5.51	9.07	7.0	8.08	14.24	8.26	8.76	9.21	6.45	7.87
3.4.11.4-RXN	9.99	10.749999999999998	10.18	8.08	18.610000000000007	11.18	15.49	16.46	9.65	9.08
3.4.11.5-RXN	0.5	0.0	0.0	1.0	5.44	0.0	0.0	0.0	0.0	0.0
3.4.11.9-RXN	18.21	15.829999999999998	15.34	11.24	30.46	14.47	25.87	17.83	15.68	15.96
3.4.13.19-RXN	11.61	9.27	10.45	9.87	25.020000000000003	6.630000000000001	14.27	12.86	9.93	14.79
3.4.13.22-RXN	3.98	2.68	4.2799999999999985	1.5299999999999998	0.0	4.48	6.73	3.44	3.6	1.62
3.4.13.9-RXN	1.86	3.07	2.5700000000000003	2.16	1.07	1.19	1.86	5.72	1.05	1.66
3.4.14.11-RXN	0.0	1.0	1.1	1.16	0.0	1.19	0.0	0.0	0.0	0.0
3.4.14.4-RXN	3.98	1.68	3.18	0.0	0.0	2.92	6.73	3.08	3.2	1.21
3.4.14.5-RXN	9.47	5.04	7.800000000000002	0.0	0.0	6.85	15.37	7.2200000000000015	7.85	3.63
3.4.15.5-RXN	9.47	5.04	7.800000000000002	0.0	0.0	6.85	15.37	7.2200000000000015	7.85	3.63
3.4.16.4-RXN	54.36999999999999	60.28	45.14999999999999	46.21	118.27	39.73	67.81	62.54	49.17	60.36
3.4.17.11-RXN	3.1	0.0	1.47	1.23	0.0	0.0	1.86	1.55	1.05	2.99
3.4.17.13-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.4.17.19-RXN	3.1	0.0	2.87	1.23	0.0	1.26	3.63	5.72	2.41	4.57
3.4.19.11-RXN	6.17	0.0	3.38	1.23	2.55	1.91	5.19	2.6500000000000004	4.04	4.57
3.4.21.102-RXN	19.24	17.509999999999998	18.52	12.03	24.020000000000003	17.39	32.6	19.91	18.88	17.169999999999998
3.4.21.105-RXN	6.800000000000002	1.13	5.57	3.63	15.64	5.45	9.01	8.780000000000001	4.66	4.57
3.4.21.107-RXN	13.32	21.4	13.44	17.459999999999994	44.44000000000001	14.61	19.24	24.96	16.21	17.56
3.4.21.116-RXN	9.75	12.47	8.98	9.87	25.020000000000003	8.26	12.41	11.31	8.88	13.13
3.4.21.26-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.4.21.53-RXN	13.73	14.15	14.96	10.87	26.090000000000003	12.44	22.68	14.39	14.8	17.5
3.4.21.81-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
3.4.21.88-RXN	11.3	13.47	11.48	12.82	38.77	9.45	14.18	15.48	10.24	14.71
3.4.21.89-RXN	42.88	39.86	37.99	21.95	65.19	32.35999999999999	59.08	44.34	38.06999999999999	36.87
3.4.21.92-RXN	18.79	27.94	18.95	19.85	42.38	19.13	30.89	27.45	22.969999999999995	23.38
3.4.22.40-RXN	7.960000000000001	3.36	6.3599999999999985	0.0	0.0	5.84	13.46	6.16	6.4	2.42
3.4.23.36-RXN	18.06	20.01	16.99	17.16	41.89	15.97	26.83	23.96	18.93	21.35
3.4.23.43-RXN	14.73	10.14	12.6	14.15	38.36	9.35	18.65	18.98	13.3	17.419999999999998
3.4.24.32-RXN	53.46	52.39	57.28	41.64	98.09	47.21	84.23	56.6	51.08000000000001	68.34
3.4.24.70-RXN	0.0	0.0	0.0	0.74	0.0	0.74	0.0	0.72	0.8	0.82
3.5.1.27-RXN	20.57	18.68	18.41	14.259999999999998	41.09	13.179999999999998	29.26	22.57	18.68	26.16
3.5.1.80-RXN	19.85	21.3	23.72	13.53	28.07	19.9	40.41	22.26	25.37	23.94
3.5.1.81-RXN	1.86	0.0	2.87	0.0	0.0	0.0	3.63	5.72	2.41	3.24
3.5.1.87-RXN	2.3600000000000003	0.0	1.47	1.0	5.44	0.0	1.86	1.55	1.05	1.66
3.5.1.88-RXN	20.57	18.68	18.41	14.259999999999998	41.09	13.179999999999998	29.26	22.57	18.68	26.16
3.5.2.14-RXN	6.2	0.0	2.94	2.46	0.0	0.0	3.72	3.1	2.1	5.98
3.6.3.12-RXN	22.89	11.25	18.15	4.1099999999999985	29.35	9.87	34.08	22.44	21.42	14.579999999999998
3.6.3.17-RXN	49.13999999999999	72.03	57.44	65.81	126.62	33.69	87.87	75.03	67.35	88.75999999999998
3.6.3.2-RXN	6.19	0.0	7.48	0.0	0.0	1.91	12.08	5.12	6.57	6.48
3.6.3.20-RXN	1.86	0.0	1.47	0.0	0.0	0.0	1.86	1.55	1.05	1.66
3.6.3.21-RXN	22.26	25.94	21.42	23.13	57.03	18.32	28.89	32.61	20.8	30.83
3.6.3.24-RXN	0.0	2.0	2.2	2.32	0.0	2.38	0.0	0.0	0.0	0.0
3.6.3.25-RXN	0.0	1.13	1.4	1.0	1.28	0.0	2.84	0.0	1.36	1.58
3.6.3.28-RXN	0.0	0.0	1.4	0.0	0.0	0.0	1.77	0.0	1.36	1.58
3.6.3.29-RXN	5.28	5.28	5.039999999999999	6.18	16.84	3.47	4.7	5.72	2.41	5.84
3.6.3.3-RXN	16.82	15.48	16.12	13.03	34.32	13.46	24.21	16.3	15.329999999999998	21.67
3.6.3.30-RXN	9.78	1.08	9.61	2.83	14.490000000000002	3.91	10.8	8.629999999999999	7.940000000000001	13.98
3.6.3.31-RXN	13.73	14.15	12.16	9.87	25.020000000000003	12.44	19.14	14.39	12.08	14.34
3.6.3.32-RXN	5.84	1.68	4.65	0.0	0.0	2.92	8.59	4.630000000000001	4.25	2.87
3.6.3.34-RXN	24.75	24.380000000000006	28.51	15.579999999999998	36.66	23.32	42.21	25.47	23.23	30.22
3.6.3.36-RXN	0.5	0.0	0.0	0.0	4.37	0.0	0.0	0.0	0.0	0.0
3.6.3.4-RXN	9.01	5.82	8.959999999999997	4.42	19.22	6.210000000000001	14.69	9.35	7.81	10.59
3.6.3.40-RXN	4.88	6.99	5.2799999999999985	6.32	4.59	4.42	8.76	10.25	6.45	6.6000000000000005
3.6.3.8-RXN	25.930000000000003	22.44	20.58	15.46	43.08000000000001	13.999999999999998	28.7	24.630000000000006	18.98	26.82
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	17.709999999999994	15.829999999999998	15.34	10.24	25.020000000000003	14.47	25.87	17.83	15.68	15.96
3PGAREARR-RXN	36.14	38.3	36.77	28.820000000000004	86.07	29.790000000000006	57.91	44.68000000000001	38.97	46.90000000000001
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN	10.53	9.67	8.87	8.870000000000003	9.97	9.79	18.89	13.86	10.98	6.15
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	3.1	1.0	2.5700000000000003	4.18	0.0	1.19	1.86	1.55	1.05	2.99
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	3.72	0.0	2.94	1.79	0.0	0.0	3.72	3.1	2.1	3.32
4.1.1.32-RXN	1.29	1.0	1.1	1.5299999999999998	1.55	1.56	1.0	1.46	1.5299999999999998	0.41
4.1.1.81-RXN	5.43	6.96	5.91	6.19	23.36	6.1099999999999985	4.75	7.31	2.81	5.39
4.1.1.82-RXN	1.86	0.0	1.47	0.0	0.0	0.0	1.86	1.55	1.05	1.66
4.1.1.83-RXN	3.0	0.0	0.0	0.0	26.22	0.0	0.0	0.0	0.0	0.0
4.1.2.20-RXN	3.1	0.0	1.47	1.23	0.0	0.0	1.86	1.55	1.05	2.99
4.1.99.4-RXN	3.72	0.0	2.94	0.0	0.0	0.0	3.72	3.1	2.1	3.32
4.2.1.58-RXN	17.25	14.15	13.9	10.24	26.020000000000003	13.46	23.96	16.769999999999996	14.23	14.75
4.2.1.59-RXN	17.25	14.15	13.9	10.24	26.020000000000003	13.46	23.96	16.769999999999996	14.23	14.75
4.2.1.61-RXN	17.25	14.15	13.9	10.24	26.020000000000003	13.46	23.96	16.769999999999996	14.23	14.75
4.2.2.19-RXN	4.94	0.0	3.48	0.0	0.0	3.82	9.64	4.04	3.5	0.0
4.2.2.21-RXN	4.94	0.0	3.48	0.0	0.0	3.82	9.64	4.04	3.5	0.0
4.2.2.3-RXN	2.47	0.0	1.74	0.0	0.0	1.91	4.82	2.02	1.75	0.0
4.2.2.5-RXN	6.45	1.68	4.92	0.0	0.0	4.83	11.55	5.1	4.95	1.21
4.2.2.7-RXN	3.98	1.68	3.18	0.0	0.0	2.92	6.73	3.08	3.2	1.21
4.2.2.8-RXN	6.45	1.68	4.92	0.0	0.0	4.83	11.55	5.1	4.95	1.21
4.2.3.12-RXN	7.35	4.49	6.09	1.37	1.28	5.9300000000000015	11.57	6.050000000000002	6.1	4.49
4.2.99.18-RXN	27.69	30.37	25.45	21.34	58.78	22.08	37.09	31.84	25.22	33.66
4.3.1.14-RXN	0.0	1.0	1.1	1.16	0.0	1.19	0.0	0.0	0.0	0.0
4.3.1.15-RXN	5.0	1.0	3.97	2.39	4.37	2.45	3.63	2.55	2.41	4.57
4.3.1.17-RXN	19.92	14.9	18.12	13.53	45.58000000000001	13.489999999999998	23.43	21.16	13.28	23.82
4.3.1.4-RXN	4.5	0.0	1.47	1.23	0.0	0.0	1.86	2.55	1.05	2.99
4.4.1.25-RXN	1.86	0.0	2.87	0.0	0.0	0.0	3.63	1.55	2.41	3.24
4.99.1.3-RXN	6.79	4.89	8.33	6.95	17.380000000000006	6.48	8.38	8.18	5.620000000000001	9.04
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	0.0	2.07	0.0	0.37	0.0	0.37	0.0	0.36	0.4	0.41
5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN	3.72	0.0	2.94	0.0	0.0	0.0	3.72	3.1	2.1	3.32
5-FORMYL-THF-CYCLO-LIGASE-RXN	15.97	15.829999999999998	14.11	10.24	25.020000000000003	13.21	21.61	15.81	14.43	15.96
5-METHYLTHIORIBOSE-KINASE-RXN	0.0	1.0	2.5	1.16	0.0	1.19	1.77	0.0	1.36	1.58
