seq	community_1	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9	community_10
Otu535	0	0	0	0	0	0	0	0	0	0
Otu536	0	0	0	0	0	0	0	0	0	0
Otu537	0	0	0	0	0	0	0	0	0	0
Otu538	0	0	0	0	0	0	0	0	0	0
Otu539	0	0	0	0	0	0	0	0	0	0
Otu540	0	0	0	0	0	0	0	0	0	0
Otu541	0	0	0	0	0	0	0	0	0	0
Otu542	0	0	0	0	0	0	0	0	0	0
Otu543	0	0	0	0	0	0	0	0	0	0
Otu544	0	0	0	0	0	0	0	0	0	0
Otu545	0	0	0	0	0	0	0	0	0	0
Otu546	0	0	0	0	0	0	0	0	0	0
Otu547	0	0	0	0	0	0	0	0	0	0
Otu548	0	0	0	0	0	0	0	0	0	0
Otu549	0	0	0	0	0	0	0	0	0	0
Otu550	0	0	0	0	0	0	0	0	0	0
Otu551	0	0	0	0	0	0	0	0	0	0
Otu552	0	0	0	0	0	0	0	0	0	0
Otu553	0	0	0	0	0	0	0	0	0	0
Otu554	0	0	0	0	0	0	0	0	0	0
Otu555	0	0	0	0	0	0	0	0	0	0
Otu556	0	0	0	0	0	0	0	0	0	0
Otu557	0	0	0	0	0	0	0	0	0	0
Otu558	0	0	0	0	0	0	0	0	0	0
Otu559	0	0	0	0	0	0	0	0	0	0
Otu560	0	0	0	0	0	0	0	0	0	0
Otu561	0	0	0	0	0	0	0	0	0	0
Otu562	0	0	0	0	0	0	0	0	0	0
Otu563	0	0	0	0	0	0	0	0	0	0
Otu564	0	0	0	0	0	0	0	0	0	0
Otu565	0	0	0	0	0	0	0	0	0	0
Otu566	0	0	0	0	0	0	0	0	0	0
Otu567	0	0	0	0	0	0	0	0	0	0
Otu568	0	0	0	0	0	0	0	0	0	0
Otu569	0	0	0	0	0	0	0	0	0	0
Otu570	0	0	0	0	0	0	0	0	0	0
Otu571	0	0	0	0	0	0	0	0	0	0
Otu572	0	0	0	0	0	0	0	0	0	0
Otu573	0	0	0	0	0	0	0	0	0	0
Otu574	0	0	0	0	0	0	0	0	0	0
Otu575	0	0	0	0	0	0	0	0	0	0
Otu576	0	0	0	0	0	0	0	0	0	0
Otu577	0	0	0	0	0	0	0	0	0	0
Otu578	0	0	0	0	0	0	0	0	0	0
Otu579	0	0	0	0	0	0	0	0	0	0
Otu580	0	0	0	0	0	0	0	0	0	0
Otu581	0	0	0	0	0	0	0	0	0	0
Otu582	0	0	0	0	0	0	0	0	0	0
Otu583	0	0	0	0	0	0	0	0	0	0
Otu584	0	0	0	0	0	0	0	0	0	0
Otu585	0	0	0	0	0	0	0	0	0	0
Otu586	0	0	0	0	0	0	0	0	0	0
Otu587	0	0	0	0	0	0	0	0	0	0
Otu588	0	0	0	0	0	0	0	0	0	0
Otu589	0	0	0	0	0	0	0	0	0	0
Otu590	0	0	0	0	0	0	0	0	0	0
Otu591	0	0	0	0	0	0	0	0	0	0
Otu592	0	0	0	0	0	0	0	0	0	0
Otu593	0	0	0	0	0	0	0	0	0	0
Otu594	0	0	0	0	0	0	0	0	0	0
Otu595	0	0	0	0	0	0	0	0	0	0
Otu596	0	0	0	0	0	0	0	0	0	0
Otu597	0	0	0	0	0	0	0	0	0	0
Otu598	0	0	0	0	0	0	0	0	0	0
Otu599	0	0	0	0	0	0	0	0	0	0
Otu600	0	0	0	0	0	0	0	0	0	0
Otu601	0	0	0	0	0	0	0	0	0	0
Otu602	0	0	0	0	0	0	0	0	0	0
Otu603	0	0	0	0	0	0	0	0	0	0
Otu604	0	0	0	0	0	0	0	0	0	0
Otu605	0	0	0	0	0	0	0	0	0	0
Otu606	0	0	0	0	0	0	0	0	0	0
Otu607	0	0	0	0	0	0	0	0	0	0
Otu608	0	0	0	0	0	0	0	0	0	0
Otu609	0	0	0	0	0	0	0	0	0	0
Otu610	0	0	0	0	0	0	0	0	0	0
Otu611	0	0	0	0	0	0	0	0	0	0
Otu612	0	0	0	0	0	0	0	0	0	0
Otu613	0	0	0	0	0	0	0	0	0	0
Otu614	0	0	0	0	0	0	0	0	0	0
Otu615	0	0	0	0	0	0	0	0	0	0
Otu616	0	0	0	0	0	0	0	0	0	0
Otu617	0	0	0	0	0	0	0	0	0	0
Otu618	0	0	0	0	0	0	0	0	0	0
Otu619	0	0	0	0	0	0	0	0	0	0
Otu620	0	0	0	0	0	0	0	0	0	0
Otu621	0	0	0	0	0	0	0	0	0	0
Otu622	0	0	0	0	0	0	0	0	0	0
Otu623	0	0	0	0	0	0	0	0	0	0
Otu624	0	0	0	0	0	0	0	0	0	0
Otu625	0	0	0	0	0	0	0	0	0	0
Otu626	0	0	0	0	0	0	0	0	0	0
Otu627	0	0	0	0	0	0	0	0	0	0
Otu628	0	0	0	0	0	0	0	0	0	0
Otu629	0	0	0	0	0	0	0	0	0	0
Otu630	0	0	0	0	0	0	0	0	0	0
Otu631	0	0	0	0	0	0	0	0	0	0
Otu632	0	0	0	0	0	0	0	0	0	0
Otu633	0	0	0	0	0	0	0	0	0	0
Otu634	0	0	0	0	0	0	0	0	0	0
Otu635	0	0	0	0	0	0	0	0	0	0
Otu636	0	0	0	0	0	0	0	0	0	0
Otu637	0	0	0	0	0	0	0	0	0	0
Otu638	0	0	0	0	0	0	0	0	0	0
Otu639	0	0	0	0	0	0	0	0	0	0
Otu640	0	0	0	0	0	0	0	0	0	0
Otu641	0	0	0	0	0	0	0	0	0	0
Otu642	0	0	0	0	0	0	0	0	0	0
Otu643	0	0	0	0	0	0	0	0	0	0
Otu644	0	0	0	0	0	0	0	0	0	0
Otu645	0	0	0	0	0	0	0	0	0	0
Otu646	0	0	0	0	0	0	0	0	0	0
Otu647	0	0	0	0	0	0	0	0	0	0
Otu648	0	0	0	0	0	0	0	0	0	0
Otu649	0	0	0	0	0	0	0	0	0	0
Otu650	0	0	0	0	0	0	0	0	0	0
Otu651	0	0	0	0	0	0	0	0	0	0
Otu652	0	0	0	0	0	0	0	0	0	0
Otu653	0	0	0	0	0	0	0	0	0	0
Otu654	0	0	0	0	0	0	0	0	0	0
Otu655	0	0	0	0	0	0	0	0	0	0
Otu656	0	0	0	0	0	0	0	0	0	0
Otu657	0	0	0	0	0	0	0	0	0	0
Otu658	0	0	0	0	0	0	0	0	0	0
Otu659	0	0	0	0	0	0	0	0	0	0
Otu660	0	0	0	0	0	0	0	0	0	0
Otu661	0	0	0	0	0	0	0	0	0	0
Otu662	0	0	0	0	0	0	0	0	0	0
Otu663	0	0	0	0	0	0	0	0	0	0
Otu664	0	0	0	0	0	0	0	0	0	0
Otu665	0	0	0	0	0	0	0	0	0	0
Otu666	0	0	0	0	0	0	0	0	0	0
Otu667	0	0	0	0	0	0	0	0	0	0
Otu668	0	0	0	0	0	0	0	0	0	0
Otu669	0	0	0	0	0	0	0	0	0	0
Otu670	0	0	0	0	0	0	0	0	0	0
Otu671	0	0	0	0	0	0	0	0	0	0
Otu672	0	0	0	0	0	0	0	0	0	0
Otu673	0	0	0	0	0	0	0	0	0	0
Otu674	0	0	0	0	0	0	0	0	0	0
Otu675	0	0	0	0	0	0	0	0	0	0
Otu676	0	0	0	0	0	0	0	0	0	0
Otu677	0	0	0	0	0	0	0	0	0	0
Otu678	0	0	0	0	0	0	0	0	0	0
Otu679	0	0	0	0	0	0	0	0	0	0
Otu680	0	0	0	0	0	0	0	0	0	0
Otu681	0	0	0	0	0	0	0	0	0	0
Otu682	0	0	0	0	0	0	0	0	0	0
Otu683	0	0	0	0	0	0	0	0	0	0
Otu684	0	0	0	0	0	0	0	0	0	0
Otu685	0	0	0	0	0	0	0	0	0	0
Otu686	0	0	0	0	0	0	0	0	0	0
Otu687	0	0	0	0	0	0	0	0	0	0
Otu688	0	0	0	0	0	0	0	0	0	0
Otu689	0	0	0	0	0	0	0	0	0	0
Otu690	0	0	0	0	0	0	0	0	0	0
Otu691	0	0	0	0	0	0	0	0	0	0
Otu692	0	0	0	0	0	0	0	0	0	0
Otu693	0	0	0	0	0	0	0	0	0	0
Otu694	0	0	0	0	0	0	0	0	0	0
Otu695	0	0	0	0	0	0	0	0	0	0
Otu696	0	0	0	0	0	0	0	0	0	0
Otu697	0	0	0	0	0	0	0	0	0	0
Otu698	0	0	0	0	0	0	0	0	0	0
Otu699	0	0	0	0	0	0	0	0	0	0
Otu700	0	0	0	0	0	0	0	0	0	0
Otu701	0	0	0	0	0	0	0	0	0	0
Otu702	0	0	0	0	0	0	0	0	0	0
Otu703	0	0	0	0	0	0	0	0	0	0
Otu704	0	0	0	0	0	0	0	0	0	0
Otu705	0	0	0	0	0	0	0	0	0	0
Otu706	0	0	0	0	0	0	0	0	0	0
Otu707	0	0	0	0	0	0	0	0	0	0
Otu708	0	0	0	0	0	0	0	0	0	0
Otu709	0	0	0	0	0	0	0	0	0	0
Otu710	0	0	0	0	0	0	0	0	0	0
Otu711	0	0	0	0	0	0	0	0	0	0
Otu712	0	0	0	0	0	0	0	0	0	0
Otu713	0	0	0	0	0	0	0	0	0	0
Otu714	0	0	0	0	0	0	0	0	0	0
Otu715	0	0	0	0	0	0	0	0	0	0
Otu716	0	0	0	0	0	0	0	0	0	0
Otu717	0	0	0	0	0	0	0	0	0	0
Otu718	0	0	0	0	0	0	0	0	0	0
Otu719	0	0	0	0	0	0	0	0	0	0
Otu720	0	0	0	0	0	0	0	0	0	0
Otu721	0	0	0	0	0	0	0	0	0	0
Otu722	0	0	0	0	0	0	0	0	0	0
Otu723	0	0	0	0	0	0	0	0	0	0
Otu724	0	0	0	0	0	0	0	0	0	0
Otu725	0	0	0	0	0	0	0	0	0	0
Otu726	0	0	0	0	0	0	0	0	0	0
Otu727	0	0	0	0	0	0	0	0	0	0
Otu728	0	0	0	0	0	0	0	0	0	0
Otu729	0	0	0	0	0	0	0	0	0	0
Otu730	0	0	0	0	0	0	0	0	0	0
Otu731	0	0	0	0	0	0	0	0	0	0
Otu732	0	0	0	0	0	0	0	0	0	0
Otu733	0	0	0	0	0	0	0	0	0	0
