function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
GMP-REDUCT-RXN	2.09	0.0	0.13	1.07	5.54	3.19	2.02	2.05	1.54	2.04
GMP-SYN-GLUT-RXN	10.44	8.51	9.71	9.98	14.509999999999998	13.8	13.23	12.38	7.91	13.41
GPH-RXN	17.44	14.47	20.27	22.320000000000004	21.14	22.79	27.42	17.34	20.450000000000006	20.87
GPPSYN-RXN	8.3	6.619999999999999	8.15	7.78	13.509999999999998	12.8	12.23	9.49	7.91	9.0
GSAAMINOTRANS-RXN	2.33	3.16	4.15	4.46	3.5900000000000003	4.5600000000000005	4.2799999999999985	3.55	3.26	2.47
GSADENYLATION-RXN	0.0	0.5	0.13	1.07	0.0	0.0	0.0	0.0	1.22	0.0
GSHTRAN-RXN	0.0	4.5	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSPAMID-RXN	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSPSYN-RXN	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GST-RXN	0.0	4.5	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTP-CYCLOHYDRO-I-RXN	6.05	4.47	7.28	6.66	5.86	4.5600000000000005	7.989999999999998	6.44	5.78	5.0
GTP-CYCLOHYDRO-II-RXN	6.05	4.47	5.01	1.77	4.05	5.5	6.39	6.27	4.69	4.39
GTPPYPHOSKIN-RXN	17.619999999999994	8.82	19.01	23.73	35.11	29.71	30.88	20.86	20.630000000000006	24.57
GUANIDINOBUTANAMIDE-NH3-RXN	0.84	0.5	1.39	3.38	0.39	1.0	1.1	0.49	2.76	3.26
GUANINE-DEAMINASE-RXN	1.18	0.0	2.13	1.58	1.39	0.0	0.32	1.49	0.0	2.81
GUANOSINEKIN-RXN	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GUANPRIBOSYLTRAN-RXN	11.39	7.619999999999999	8.15	6.71	19.44	15.99	14.57	12.03	7.01	11.04
GUANYL-KIN-RXN	9.55	6.619999999999999	8.15	7.78	20.05	15.99	13.47	11.54	7.91	10.86
H2NEOPTERINALDOL-RXN	5.09	2.58	6.72	6.04	5.86	3.56	7.989999999999998	5.55	5.78	3.4000000000000004
H2PTERIDINEPYROPHOSPHOKIN-RXN	6.91	5.28	10.15	6.04	7.130000000000001	5.5600000000000005	10.14	9.33	7.66	4.28
H2PTEROATESYNTH-RXN	6.05	4.47	7.15	6.66	5.86	3.56	7.989999999999998	6.44	5.78	5.0
HEMN-RXN	12.03	8.389999999999999	15.08	17.030000000000005	14.56	18.17	21.200000000000006	12.65	17.83	11.36
HEXOKINASE-RXN	1.43	0.27	2.66	0.25	0.0	2.0	2.93	1.55	2.1100000000000003	0.0
HIPPURATE-HYDROLASE-RXN	0.0	1.14	0.39	5.4	1.11	2.05	0.0	0.0	5.88	2.14
HISTAMINOTRANS-RXN	7.050000000000002	6.1099999999999985	8.15	9.92	7.97	8.61	10.99	7.439999999999999	10.35	7.14
HISTCYCLOHYD-RXN	7.050000000000002	5.6099999999999985	8.28	8.4	6.580000000000001	7.6099999999999985	10.67	6.949999999999998	7.91	7.68
HISTIDINE--TRNA-LIGASE-RXN	9.48	6.619999999999999	8.41	8.36	13.509999999999998	12.8	12.23	9.49	7.91	9.739999999999998
HISTIDINE-AMMONIA-LYASE-RXN	1.43	0.0	2.34	3.21	1.39	9.0	3.25	4.04	5.53	0.0
HISTIDINE-DECARBOXYLASE-RXN	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
