function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
1.2.1.32-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
1.2.1.45-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
1.2.1.66-RXN	0.0	0.0	0.0	0.37	0.33	0.0	0.0	0.0	0.0	0.0
1.2.1.9-RXN	1.37	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
1.2.3.3-RXN	0.0	0.58	0.0	0.45	4.03	31.98	0.0	4801.47	0.0	0.0
1.2.4.4-RXN	0.0	0.0	0.0	0.9	4.38	0.0	0.0	0.0	0.0	0.0
1.2.7.4-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.64	0.0	0.0	0.0
1.2.7.5-RXN	0.0	5.28	2.82	11.48	2.38	1.33	6.12	0.0	2.36	2.6
1.2.7.8-RXN	122.72	24.06	12.62	40.32	4.16	370.84	23.56	13.6	10.0	38.72
1.21.4.1-RXN	155.35	20.5	7.75	50.39999999999999	5.2	2.7	8.56	2.75	5.0	57.05
1.21.4.4-RXN	29.84	4.1	1.55	10.08	1.04	0.54	0.0	0.55	1.0	9.09
1.3.1.54-RXN	29.84	0.0	232.49	2.62	3.7	0.54	15.73	0.55	0.0	10.39
1.3.1.9-RXN	729.01	562.31	356.66	627.7700000000002	855.47	3099.1799999999994	109.38	1171.04	147.06	325.44
1.3.99.16-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	0.0
1.3.99.5-RXN	10.7	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
1.4.1.21-RXN	0.0	5.28	2.82	11.48	2.38	0.0	12.18	0.0	2.36	2.6
1.4.3.19-RXN	0.0	0.0	0.0	0.8200000000000001	14.29	0.0	0.0	0.0	2.4	0.0
1.5.1.20-RXN	84.99000000000002	284.5300000000001	352.27	27.09	18.45	96.6	107.54	6.42	90.52	120.88
1.5.1.28-RXN	0.0	0.0	0.0	0.0	2.19	0.0	8.2	0.0	0.0	0.0
1.5.1.34-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	1.18	1.3
1.5.1.7-RXN	55.52	276.56	113.59000000000002	0.0	5.3100000000000005	15.87	102.01	4.3100000000000005	87.12	111.2
1.5.5.1-RXN	0.0	0.0	0.0	0.0	9.11	2.66	0.0	0.0	2.4	0.0
1.6.4.4-RXN	10.7	277.42	115.0	6.74	13.28	19.86	90.41	0.0	95.5	111.2
1.7.2.2-RXN	0.84	0.5	0.0	1.0	0.0	90.84	0.5	1.56	0.9	0.59
1.7.2.3-RXN	0.0	5.28	2.82	11.48	2.38	1.33	3.98	0.0	2.36	2.6
1.8.1.15-RXN	0.0	0.0	0.0	0.37	2.99	0.0	0.0	0.0	0.0	0.0
1.8.1.4-RXN	684.5799999999998	282.1	119.76	608.0300000000002	873.0200000000002	21.63	98.61	8.69	147.38	324.07000000000005
1.8.4.12-RXN	658.7099999999998	275.94	346.08	590.94	849.2300000000001	51.74	108.07	4809.61	140.4	313.4
1.8.4.8-RXN	0.0	0.0	3.21	1.82	2.52	1.33	3.25	0.0	2.4	0.0
1.8.5.2-RXN	0.0	0.0	0.0	0.9	2.19	0.0	0.0	0.0	0.0	0.0
1.8.98.1-RXN	89.52	0.0	9.63	7.8599999999999985	3.12	1.62	0.0	1.65	0.0	27.27
13-PROPANEDIOL-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
1PFRUCTPHOSN-RXN	762.52	553.7500000000001	241.82	616.6600000000002	846.85	6073.789999999999	26.82	16731.62	51.88	212.87000000000003
1TRANSKETO-RXN	867.7899999999997	1129.2400000000002	1074.43	700.0100000000001	859.5700000000003	9198.369999999997	204.67	8298.95	147.38	356.12
2-DEHYDROPANTOATE-REDUCT-RXN	33.44	7.7799999999999985	7.6	32.36	9.27	80.72999999999998	7.02	3.84	6.98	12.5
2-ENOATE-REDUCTASE-RXN	1.37	0.0	3.21	0.0	2.66	0.0	7.53	0.0	0.0	0.0
2-HALOACID-DEHALOGENASE-RXN	2.6	2.83	0.0	0.9	2.19	0.0	8.2	0.0	2.4	1.02
2-ISOPROPYLMALATESYN-RXN	88.04000000000002	560.17	587.74	33.28	21.83	3188.7899999999995	119.34	1166.9599999999996	95.9	122.77
2-METHYLCITRATE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.8200000000000001	0.33	0.0	0.0	0.0	0.0	0.0
2-METHYLCITRATE-SYNTHASE-RXN	0.0	0.0	0.0	0.37	0.33	0.0	0.0	0.0	2.4	0.0
2-NITROPROPANE-DIOXYGENASE-RXN	0.0	2.64	1.41	6.93	13.15	3.99	1.99	0.0	5.98	1.3
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	0.0	0.0	0.0	0.0	9.11	1.33	8.2	0.0	2.4	0.0
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	22.24	552.6999999999998	461.08	6.5600000000000005	17.96	155.89	179.33	4803.030000000002	178.72	221.69
2-OXOBUTYRATE-SYNTHASE-RXN	852.2599999999999	565.87	835.8899999999999	642.5400000000002	849.5200000000002	3450.0599999999995	132.01	1180.73	146.14	364.46
2-OXOGLUTARATE-SYNTHASE-RXN	250.56	1650.6799999999996	681.5400000000002	0.9	11.62	458.58	549.8	16.560000000000002	526.3199999999998	663.8
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	2.66	0.0	0.0	0.0	0.0
2.1.1.130-RXN	31.21	5.14	235.47000000000003	25.72	3.7	0.54	13.59	2.28	3.4	10.39
2.1.1.131-RXN	75.66000000000003	5.14	235.47000000000003	25.72	1.04	0.54	13.59	3.53	3.4	10.39
2.1.1.132-RXN	75.66000000000003	5.14	2.98	25.72	3.7	0.54	15.73	2.28	3.4	10.39
2.1.1.133-RXN	75.66000000000003	5.14	235.47000000000003	25.72	3.7	0.54	13.59	3.53	3.4	10.39
2.1.1.151-RXN	31.21	5.14	235.47000000000003	25.72	3.7	0.54	13.59	2.28	3.4	10.39
2.1.1.63-RXN	688.16	562.31	356.66	628.59	856.82	3163.1399999999994	117.58	10772.249999999998	147.06	325.9600000000001
2.1.1.64-RXN	0.0	0.0	0.0	0.0	9.11	1.33	8.2	0.0	2.4	0.0
2.1.1.72-RXN	1688.1999999999996	859.51	1202.4299999999996	1282.4500000000005	1735.0700000000004	3310.83	229.8	15595.97	292.94000000000005	705.6800000000002
2.1.1.74-RXN	688.33	277.11	1.57	589.57	841.8000000000002	3112.09	3.75	5970.230000000001	51.78	202.57
2.1.1.77-RXN	0.0	0.0	0.0	0.0	9.11	2.66	0.0	0.0	4.8	0.0
2.1.1.79-RXN	0.0	0.0	232.49	0.37	2.17	34.64	8.2	4801.47	7.199999999999998	0.0
2.1.3.1-RXN	0.0	0.0	0.0	0.0	10.64	0.0	0.0	0.0	0.0	0.0
2.3.1.118-RXN	0.0	0.0	0.0	1.8	0.0	0.0	4.28	0.0	0.0	0.0
2.3.1.128-RXN	2082.09	16.41	474.01	1823.32	2537.890000000001	38.08	27.86	4831.86	157.22000000000003	627.7799999999999
2.3.1.157-RXN	688.33	279.74999999999994	235.47	596.6800000000002	855.0900000000001	3113.42	5.74	5970.230000000001	55.36	204.37000000000003
2.3.1.168-RXN	0.0	0.0	0.0	0.45	2.19	0.0	0.0	0.0	0.0	0.0
2.3.1.179-RXN	729.01	559.67	355.25	622.0300000000002	863.3900000000001	3097.8499999999995	110.64	1171.04	143.48000000000005	323.64
2.3.1.180-RXN	741.08	834.4499999999998	468.84	623.48	856.79	3113.7199999999993	208.81	1171.04	230.6	433.54
2.3.1.41-RXN	0.0	0.0	0.0	3.0	9.11	0.0	0.0	0.0	2.4	0.0
2.3.1.89-RXN	0.0	273.2	1.57	0.45	7.18	2988.04	0.0	1157.73	0.0	0.0
2.3.2.10-RXN	1.23	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02
2.3.2.13-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.129-RXN	77.87	281.05	7.76	27.62	5.54	3111.4	8.780000000000001	5964.29	1.9	11.48
2.4.1.144-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.89	0.0	0.0	0.0
2.4.1.208-RXN	1.37	1.2	0.0	0.0	4.99	0.0	0.0	0.0	0.0	0.5
2.4.1.211-RXN	29.84	5.14	238.68000000000004	25.72	3.7	0.54	13.23	0.55	1.0	10.39
2.4.1.212-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0
2.4.1.230-RXN	1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.52-RXN	0.0	0.0	0.0	0.0	2.19	0.0	0.0	0.0	0.0	0.0
2.4.1.57-RXN	0.0	0.0	0.0	0.37	0.33	0.0	0.0	0.0	0.0	0.0
2.4.1.58-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	1.18	1.3
2.4.1.83-RXN	21.4	551.18	228.61	16.01	3.63	31.74	197.32	0.0	174.24	219.8
2.5.1.19-RXN	729.01	559.67	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	323.14
2.5.1.39-RXN	1.37	0.0	0.0	0.0	9.11	1.33	0.0	0.0	2.4	0.0
2.5.1.64-RXN	11.54	275.28	113.59000000000002	1.82	5.5	106.71	88.92	1.56	88.02	110.49
2.5.1.68-RXN	0.0	0.0	0.0	0.37	2.99	0.0	0.0	0.0	0.0	0.0
2.6.1.18-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
2.6.1.22-RXN	0.0	0.0	232.49	0.45	2.19	1.33	0.0	0.0	2.4	0.0
2.6.1.37-RXN	10.7	274.78	113.59000000000002	0.45	0.32	15.87	90.56	0.0	87.12	109.9
2.6.1.57-RXN	0.0	2.64	1.41	5.74	10.3	1.33	1.99	0.0	3.58	1.3
2.7.1.148-RXN	729.01	559.09	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	323.14
2.7.1.156-RXN	75.66000000000003	5.14	235.47000000000003	25.72	1.04	1.87	21.79	3.53	3.4	11.69
2.7.1.63-RXN	0.0	0.0	0.0	0.37	2.99	0.0	0.0	0.0	0.0	0.0
2.7.1.69-RXN	1349.59	2754.57	1666.53	1232.12	1796.2800000000002	30206.4	36.47	59608.61	110.92	434.38000000000005
2.7.1.90-RXN	10.7	274.78	113.59000000000002	0.0	2.98	15.87	88.42	0.0	87.12	109.9
2.7.10.1-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
2.7.13.1-RXN	0.0	0.0	0.0	0.0	0.0	3.99	0.0	0.0	0.0	0.0
2.7.13.3-RXN	2558.99	1482.98	2278.28	2082.600000000001	2618.3100000000004	6519.739999999999	451.96	7174.8	462.4	1047.1
2.7.3.9-RXN	751.65	291.32	243.21	632.4799999999998	857.1700000000003	3023.66	22.75	5972.83	56.46	223.26000000000005
2.7.7.1-RXN	0.0	4.1	4.76	8.46	0.0	0.0	2.14	0.0	3.4	0.0
2.7.7.13-RXN	11.7	274.78	578.57	0.8200000000000001	3.31	17.2	101.06	1.25	87.12	109.9
2.7.7.15-RXN	29.84	0.0	0.0	2.62	1.04	0.54	0.0	0.55	0.0	9.09
2.7.7.33-RXN	29.84	0.0	0.0	3.52	1.04	0.54	14.34	0.55	2.4	9.09
2.7.7.39-RXN	32.58	2.4	0.0	2.62	15.05	32.52	2.14	4802.02	0.0	9.09
2.7.7.60-RXN	789.92	563.54	595.5899999999998	643.2800000000002	856.6900000000003	3177.7899999999995	126.68	1173.7	143.48000000000005	342.93000000000006
2.7.7.61-RXN	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0
2.7.7.8-RXN	730.24	559.67	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	324.66
2.7.8.12-RXN	4.11	5.23	232.49	0.0	14.36	0.0	18.54	0.0	0.0	0.0
2.7.8.14-RXN	0.0	1.2	0.0	0.0	7.18	157.72	0.0	3.12	0.0	1.18
2.7.8.25-RXN	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0
2.7.8.6-RXN	0.0	3.84	1.41	5.74	6.18	0.0	1.99	0.0	1.18	1.3
2.7.9.3-RXN	77.73000000000002	4.6	237.25000000000003	11.08	1.04	13.85	10.84	2.28	4.3	11.91
2.8.1.6-RXN	115.20000000000002	287.79	353.67999999999995	35.9	27.860000000000007	18.28	121.51	7.1400000000000015	91.7	130.68
2.8.3.10-RXN	0.0	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	0.0
2.8.3.9-RXN	2.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
2.9.1.1-RXN	31.91	4.6	4.76	11.53	1.04	13.85	10.84	0.55	1.9	11.91
2OXOGLUTDECARB-RXN	0.0	2.64	1.41	7.19	15.15	1.33	1.99	0.0	3.58	1.3
2PGADEHYDRAT-RXN	731.61	560.87	587.74	622.4000000000002	863.2800000000002	3161.8099999999995	109.53	10773.98	143.48000000000005	324.66
2TRANSKETO-RXN	867.7899999999997	1129.2400000000002	1074.43	700.0100000000001	859.5700000000003	9198.369999999997	204.67	8298.95	147.38	356.12
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	12.07	277.42	347.49	6.5600000000000005	13.14	96.06	101.86	3.29	90.7	111.79
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	0.0	0.0	3.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-DEHYDROQUINATE-DEHYDRATASE-RXN	729.01	564.9499999999998	358.07	633.8800000000001	858.8300000000003	3129.8299999999995	119.57	5972.51	145.84000000000003	325.74
3-DEHYDROQUINATE-SYNTHASE-RXN	729.01	559.67	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	323.14
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	0.0	0.0	0.0	0.45	0.0	1.33	0.0	0.0	0.0	0.0
3-HYDROXY-KYNURENINASE-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	2.4	0.0
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.45	2.19	1.33	0.0	0.0	2.4	0.0
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	88.9	274.83	234.06	0.45	0.0	2990.7	25.18	1157.73	7.199999999999998	0.0
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	730.24	559.67	355.25	623.48	851.6200000000001	3097.8499999999995	107.39	1171.04	145.88000000000005	324.66
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	673.72	280.44	240.23	605.84	849.11	3080.65	12.83	1166.73	61.16	212.96000000000004
3-NUCLEOTID-RXN	641.81	0.0	232.49	592.47	837.28	33.21	0.0	4808.36	53.28	201.46
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	2.74	0.0	464.98	0.0	18.22	2.66	21.12	0.0	4.8	2.6
3-OXOACID-COA-TRANSFERASE-RXN	0.0	0.0	0.0	0.0	4.38	0.0	0.0	0.0	4.8	0.0
3-OXOACYL-ACP-REDUCT-RXN	1507.5299999999993	845.3599999999999	601.6899999999998	1269.7299999999998	1708.4999999999998	6123.379999999997	150.68999999999997	7144.8200000000015	203.56	556.27
3-OXOACYL-ACP-SYNTH-BASE-RXN	0.0	0.0	0.0	3.0	9.11	0.0	0.0	0.0	2.4	0.0
3-OXOACYL-ACP-SYNTH-RXN	0.0	0.0	0.0	3.0	9.11	0.0	0.0	0.0	2.4	0.0
3-OXOADIPATE-COA-TRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	0.0
3-OXOADIPATE-ENOL-LACTONASE-RXN	0.0	0.0	0.0	0.37	0.33	0.0	0.0	0.0	2.4	0.0
3.1.1.64-RXN	0.0	0.0	0.0	0.45	4.38	0.0	0.0	0.0	0.0	0.5
3.1.1.73-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
3.1.1.75-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
3.1.1.81-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
3.1.11.1-RXN	0.0	2.64	1.41	6.74	1.19	0.0	1.99	0.0	3.58	1.3
3.1.11.2-RXN	730.24	562.31	356.66	628.0600000000002	866.7299999999998	3163.1399999999994	109.38	10773.98	147.06	325.4600000000001
3.1.11.6-RXN	1461.32	1117.2	709.0899999999998	1239.0600000000004	1711.7100000000007	6350.499999999999	213.29	11946.58	286.68	648.61
3.1.13.1-RXN	0.0	2.64	1.41	6.74	10.3	1.33	1.99	0.0	3.58	1.3
3.1.13.5-RXN	0.84	272.5	1.57	1.37	2.99	3078.88	0.5	1159.29	0.9	0.59
3.1.2.21-RXN	0.0	0.58	0.0	0.0	1.84	31.98	0.0	4801.47	0.0	0.5
3.1.2.23-RXN	0.0	0.0	0.0	0.0	0.0	2.66	0.0	0.0	0.0	0.0
3.1.21.1-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	1.18	1.3
3.1.21.2-RXN	730.24	284.45	352.27	615.2900000000002	843.98	187.34	105.4	14.87	139.9	323.9500000000001
3.1.21.3-RXN	1623.02	2222.0799999999995	1878.2200000000007	1242.7600000000002	1721.7000000000005	6515.219999999998	545.76	2350.6900000000005	642.5	1129.21
3.1.21.5-RXN	1.23	2.83	0.0	1.0	11.77	0.0	2.89	0.0	2.4	1.02
3.1.22.4-RXN	55.99000000000001	552.75	116.57	7.11	13.61	3096.0799999999995	94.16	1161.87	91.6	111.79
3.1.26.11-RXN	72.98	285.64	587.74	51.89	6.43	48.93	114.88	4804.3	89.12	130.9
3.1.26.12-RXN	0.0	2.64	1.41	7.11	13.29	1.33	1.99	0.0	3.58	1.3
3.1.26.3-RXN	730.24	559.67	355.25	622.4000000000002	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
3.1.26.4-RXN	1459.25	1121.12	710.5	1245.33	1719.75	6259.659999999999	214.78	11945.02	289.36	648.8
3.1.26.5-RXN	729.4	556.53	353.84	616.6600000000002	855.2600000000001	3038.99	104.9	5970.95	141.4	322.77
3.1.26.8-RXN	687.49	4.6099999999999985	232.49	589.57	841.8000000000002	33.21	0.0	4810.94	50.88	202.48
3.1.27.1-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.27.3-RXN	0.0	0.0	0.0	0.0	2.66	0.0	0.0	0.0	2.4	0.0
3.1.27.6-RXN	0.0	0.0	0.0	0.0	9.11	0.0	0.0	0.0	0.0	0.0
3.1.3.16-RXN	1394.79	566.4	480.50000000000006	1233.38	1694.29	6102.439999999999	33.46	7141.990000000002	107.06000000000002	426.33
3.1.31.1-RXN	1.23	1.2	0.0	0.37	7.51	0.0	3.25	0.0	0.0	1.02
3.1.4.10-RXN	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
3.1.4.17-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
3.2.1.1-RXN	10.7	547.3599999999999	350.86	0.8200000000000001	3.31	3003.91	88.42	1159.06	87.12	110.4
3.2.1.10-RXN	704.2299999999998	6.34	480.8	617.91	839.85	2.31	5.03	7.99	51.88	219.14
3.2.1.135-RXN	0.0	0.58	0.0	0.0	1.84	31.98	0.0	4801.47	0.0	0.0
3.2.1.136-RXN	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0
3.2.1.139-RXN	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0
3.2.1.14-RXN	4.11	0.0	0.0	0.9	0.0	0.0	3.25	0.0	0.0	0.0
3.2.1.141-RXN	0.0	0.0	0.0	0.37	0.33	0.0	0.0	0.0	0.0	0.0
3.2.1.156-RXN	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0
3.2.1.17-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	1.18	1.3
3.2.1.18-RXN	21.4	551.92	227.18000000000004	0.0	13.61	31.74	176.84	0.0	174.24	220.3
3.2.1.21-RXN	849.7700000000002	2483.03	2002.95	700.9000000000002	849.16	6090.56	673.93	2330.59	661.72	1013.12
3.2.1.23-RXN	824.26	1418.29	1310.87	708.6400000000001	863.3900000000001	210.66	506.91	19220.16	490.48	792.52
3.2.1.24-RXN	33.95	1.62	4.64	18.26	6.36	0.54	2.14	0.55	0.0	9.09
3.2.1.25-RXN	31.21	1.04	237.13	18.26	3.7	0.54	0.0	0.55	0.0	9.09
3.2.1.35-RXN	21.4	553.16	227.18000000000004	0.0	15.61	31.74	176.84	0.0	174.24	219.8
3.2.1.37-RXN	32.58	0.0	235.7	2.62	1.04	0.54	9.67	0.55	0.0	9.09
3.2.1.40-RXN	1.37	0.0	245.33	0.0	0.0	0.0	12.84	0.0	0.0	0.0
3.2.1.50-RXN	10.7	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
3.2.1.52-RXN	121.2	1113.33	933.36	32.83	38.09	144.20999999999995	375.04	6.42	355.4600000000001	451.88
3.2.1.55-RXN	18.92	274.78	814.2700000000002	0.0	2.98	15.87	105.7	0.0	87.12	109.9
3.2.1.58-RXN	0.0	272.0	1.57	0.0	0.0	2990.7	0.0	1157.73	0.0	0.0
3.2.1.70-RXN	1.37	0.58	464.98	0.0	1.84	31.98	0.0	4801.47	0.0	0.5
3.2.1.78-RXN	12.07	274.78	346.08	0.0	0.32	15.87	94.92	0.0	87.12	109.9
3.2.1.8-RXN	0.0	0.0	0.0	0.0	0.0	0.0	19.5	0.0	0.0	0.0
3.2.1.80-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.14	0.0	0.0	0.0
3.2.1.89-RXN	0.0	1.04	233.92	15.64	0.0	0.0	6.1400000000000015	0.0	0.0	0.0
3.2.1.96-RXN	2.46	0.58	0.0	0.0	2.19	0.0	0.0	0.0	0.0	2.04
3.2.1.99-RXN	0.0	0.0	232.49	0.0	0.0	0.0	3.25	0.0	0.0	0.0
3.2.2.21-RXN	3.74	2.64	233.9	7.460000000000001	8.209999999999999	33.31	1.99	4801.47	5.98	1.8
3.2.2.23-RXN	644.41	4.42	1.41	597.0500000000002	858.0800000000003	34.54	4.13	4808.36	54.46	203.78000000000003
3.4.11.1-RXN	643.04	2.64	233.9	596.6800000000002	848.2600000000001	2.56	1.99	6.89	54.46	203.28000000000003
3.4.11.10-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
3.4.11.14-RXN	0.0	0.0	0.0	0.0	1.84	31.98	0.0	4801.47	0.0	0.0
3.4.11.18-RXN	762.2899999999997	838.5100000000001	592.2900000000002	649.3899999999999	865.4700000000003	6209.249999999997	122.23	7134.079999999999	145.38	335.64
3.4.11.2-RXN	0.0	3.22	1.41	7.11	17.79	33.31	1.99	4801.47	3.58	1.3
3.4.11.21-RXN	673.02	6.34	238.68000000000004	615.21	841.8	1.77	11.09	9.17	51.88	211.35
3.4.11.4-RXN	716.1599999999999	831.1700000000002	356.82	625.0999999999998	849.4200000000002	6137.079999999999	106.89	11930.929999999997	140.18	333.75
3.4.11.5-RXN	32.3	278.74	4.53	16.72	15.84	3020.56	4.13	5959.75	2.18	12.43
3.4.11.6-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
3.4.11.7-RXN	1.23	0.58	0.0	0.0	2.19	0.0	0.0	0.0	0.0	1.52
3.4.11.9-RXN	1401.89	563.77	589.2900000000002	1221.2300000000002	1689.9399999999996	3131.5999999999995	109.53	5979.95	195.36	536.01
3.4.13.19-RXN	717.47	9.17	238.68000000000004	615.2900000000002	838.81	1.77	24.68	11.75	51.88	211.35
3.4.13.21-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
3.4.13.22-RXN	2.74	0.0	3.21	0.0	0.0	0.0	0.0	0.0	2.4	0.0
3.4.13.9-RXN	31.91	278.38	235.61	10.98	10.06	3032.54	10.34	5959.75	1.9	11.91
3.4.14.11-RXN	0.0	0.58	0.0	0.45	1.84	31.98	0.0	4801.47	0.0	0.0
3.4.14.4-RXN	10.7	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
3.4.14.5-RXN	10.7	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
3.4.15.5-RXN	21.4	552.1999999999998	228.59000000000003	5.74	1.83	31.74	178.83	0.0	175.42000000000004	221.1
3.4.15.6-RXN	0.0	0.0	232.49	0.0	0.0	0.0	3.25	0.0	0.0	0.0
3.4.16.4-RXN	2871.92	599.3299999999998	1316.39	2498.0599999999995	3404.9	3215.8699999999994	180.4	6012.9299999999985	302.5200000000001	969.17
